Iteration,Epoch,Train AUC,Train Accuracy,Train F1,Train Recall,Train Precision,Train W_distance,Train critic_loss,Train gen_loss,Train total_loss,Val AUC,Val Accuracy,Val F1,Val Recall,Val Precision,Val W_distance,Val critic_loss,Val gen_loss,Val total_loss,Test AUC,Test Accuracy,Test F1,Test Recall,Test Precision,Test W_distance,Test critic_loss,Test gen_loss,Test total_loss
0,0,0.6323635590674531,0.7080019648203593,0.2723749016407775,0.4668798081726446,0.1922728768926925,1.1591297300019396,-0.9428051474788588,0.3533052462794466,0.3523624411319678,0.6944015848233863,0.7429713524317122,0.3305957200694043,0.5421092564491654,0.237809951739058,0.4149173200130462,"tensor(-0.4149, device='cuda:0')",0.3423525094985962,0.3419376015663147,0.4684851384162687,0.5225225225225225,0.0809248554913294,0.0433436532507739,0.6086956521739131,0.4238015711307525,"tensor(-0.4238, device='cuda:0')",0.9670958518981934,0.9666720628738404
0,1,0.6763786959258722,0.7399302956586826,0.3093026867526013,0.4975517138003397,0.2244005768884081,0.6895954543334282,-0.6679049702695833,0.3378875164794708,0.3372196115092009,0.7109262842167802,0.7509216078170109,0.3419385120863646,0.552731411229135,0.2475365273530411,0.8379284143447876,"tensor(-0.8379, device='cuda:0')",0.3282918632030487,0.3274539411067962,0.6928305156649127,0.6666666666666666,0.6324503311258278,0.5913312693498453,0.6797153024911032,0.9073299169540404,"tensor(-0.9073, device='cuda:0')",1.0012342929840088,1.0003269910812378
0,2,0.7066000154602726,0.7415793413173652,0.3328502415458937,0.5508694783130121,0.2384701912260967,1.1504321006422271,-1.110389499147116,0.327569491469753,0.3264591019706059,0.7139370734674677,0.6327337330668443,0.303897634481017,0.6847496206373292,0.1952829168019041,1.410696029663086,"tensor(-1.4107, device='cuda:0')",0.3422547876834869,0.3408440947532654,0.6631073482024388,0.6321321321321322,0.6657571623465212,0.7554179566563467,0.5951219512195122,1.5013699531555176,"tensor(-1.5014, device='cuda:0')",1.1376243829727173,1.1361230611801147
0,3,0.7190465419405854,0.7357082709580839,0.3375351782363977,0.5755848830233953,0.2387805889672335,1.6328383409334517,-1.5631097598882493,0.3207377532418973,0.3191746434820096,0.73678044467969,0.7438152342882522,0.3561062737218129,0.605083459787557,0.2522935779816513,1.7503385543823242,"tensor(-1.7503, device='cuda:0')",0.319137841463089,0.3173874914646148,0.5902932601612073,0.5795795795795796,0.5409836065573771,0.5108359133126935,0.5749128919860628,2.097567558288574,"tensor(-2.0976, device='cuda:0')",1.041020393371582,1.0389227867126465
0,4,0.7245429186756308,0.7587130426646707,0.3523465703971119,0.5609195402298851,0.2568421052631578,0.9725266008409198,-0.922587543373236,0.3162375835110684,0.3153149959676953,0.745696183076047,0.7363535420830557,0.3535177521237203,0.6157056145675266,0.2479376718606782,0.3765124082565307,"tensor(-0.3765, device='cuda:0')",0.3182094395160675,0.3178329169750213,0.432434627986533,0.5015015015015015,0.6563146997929608,0.9814241486068112,0.4930015552099533,0.3620227575302124,"tensor(-0.3620, device='cuda:0')",1.136589765548706,1.1362277269363403
0,5,0.7316953572061907,0.7451113398203593,0.3474068750748593,0.5797521487107735,0.2480119709277469,0.2875885911687405,-0.2516108960705157,0.3135682060913055,0.3133165951952348,0.7474891530787058,0.7274705751721074,0.3505503810330228,0.6282245827010622,0.2431004110393423,-1.1325531005859375,"tensor(1.1326, device='cuda:0')",0.3206680715084076,0.3218006193637848,0.6362906064681512,0.6201201201201201,0.6743886743886744,0.8111455108359134,0.5770925110132159,-0.1588592529296875,"tensor(0.1589, device='cuda:0')",1.3529616594314575,1.3531205654144287
0,6,0.7438385005146249,0.7395677395209581,0.3526367812082097,0.6060151878497202,0.2486674866748667,0.0948917862853247,-0.0653768341436223,0.3093581785654236,0.3092928017312797,0.7508608225439173,0.7009993337774817,0.3421926910299003,0.6642640364188164,0.2304553829955251,-0.847412109375,"tensor(0.8474, device='cuda:0')",0.3261066675186157,0.3269540667533874,0.6383756510122847,0.6471471471471472,0.692005242463958,0.8173374613003096,0.6,-0.5705051422119141,"tensor(0.5705, device='cuda:0')",1.4469372034072876,1.4475077390670776
0,7,0.7502427923484939,0.7068558196107785,0.3461929728460756,0.6631358049365444,0.2342393222732086,0.1640373182421672,-0.0659462879565237,0.3106813904589521,0.3106154441709958,0.7608813671727609,0.7401288030202088,0.361314267001419,0.627845220030349,0.253639846743295,0.4193306565284729,"tensor(-0.4193, device='cuda:0')",0.3159462213516235,0.3155269026756286,0.6951592667142045,0.6621621621621622,0.6905089408528198,0.7770897832817337,0.6212871287128713,0.4263730645179748,"tensor(-0.4264, device='cuda:0')",1.3067905902862549,1.3063641786575315
0,8,0.7576855605887309,0.7305272267964071,0.3573122088644668,0.640115930441735,0.2478235635519443,0.3975542303241655,-0.3311575960192249,0.3078640489253455,0.3075328913293262,0.7650908920822265,0.7463468798578725,0.3652328553962432,0.6232928679817906,0.2582927212702405,0.3949589729309082,"tensor(-0.3950, device='cuda:0')",0.3078320324420929,0.3074370622634887,0.6639919125544955,0.6546546546546547,0.6857923497267759,0.7770897832817337,0.6136919315403423,0.4837384223937988,"tensor(-0.4837, device='cuda:0')",1.2641041278839111,1.263620376586914
0,9,0.7653886733630436,0.7248549775449101,0.3585800752494683,0.6572056765940436,0.2465506898620276,0.4437731565338765,-0.3691804397566813,0.3062228811402878,0.3058537007005311,0.7626170864076677,0.7079280479680213,0.3532651455546813,0.6813353566009105,0.2384492830589485,0.803788423538208,"tensor(-0.8038, device='cuda:0')",0.3217456936836242,0.3209418952465057,0.62980079249745,0.6141141141141141,0.6657997399219765,0.7925696594427245,0.5739910313901345,0.9048627614974976,"tensor(-0.9049, device='cuda:0')",1.022076964378357,1.021172046661377
