Iteration,Epoch,Train AUC,Train Accuracy,Train F1,Train Recall,Train Precision,Train W_distance,Train critic_loss,Train gen_loss,Train total_loss,Val AUC,Val Accuracy,Val F1,Val Recall,Val Precision,Val W_distance,Val critic_loss,Val gen_loss,Val total_loss,Test AUC,Test Accuracy,Test F1,Test Recall,Test Precision,Test W_distance,Test critic_loss,Test gen_loss,Test total_loss
0,0,0.5202848959229486,0.3621290467625899,0.2158502038278173,0.7406353722143196,0.1263345195729537,10.396367529742152,-37.87205238651028,0.4543988869773398,0.4536404434077818,0.6281133900608413,0.7837981879552318,0.2836962919364332,0.3837579617834395,0.2250233426704015,18.8520565032959,"tensor(-18.8521, device='cuda:0')",0.3392362892627716,0.3373510837554931,0.4148245764471202,0.527027027027027,0.1025641025641025,0.0557275541795665,0.6428571428571429,18.867319107055664,"tensor(-18.8673, device='cuda:0')",0.9214528799057008,0.9195661544799804
0,1,0.6053092609776595,0.6881182553956835,0.2590466016824676,0.4627862595419847,0.1798627850917856,17.11739247822933,-69.93615684920935,0.361749475915655,0.3603392228656535,0.6451117419828136,0.6907088292769586,0.2742809503959983,0.5238853503184714,0.1857707509881423,15.037580490112305,"tensor(-15.0376, device='cuda:0')",0.334746390581131,0.3332426249980926,0.4471653322983329,0.5345345345345346,0.1483516483516483,0.0835913312693498,0.6585365853658537,14.888389587402344,"tensor(-14.8884, device='cuda:0')",0.9115089178085328,0.9100200533866882
0,2,0.6224294180369924,0.7528664568345323,0.2802422655099034,0.396479851783233,0.2167088607594936,15.021655315975492,-62.42045749005654,0.3630639035924733,0.361811302287287,0.6585208436019803,0.7077633682714514,0.2838484980409229,0.5191082802547771,0.1953265428400239,13.673038482666016,"tensor(-13.6730, device='cuda:0')",0.3332662284374237,0.3318989276885986,0.4579425755264512,0.5330330330330331,0.1337047353760445,0.0743034055727554,0.6666666666666666,13.646249771118164,"tensor(-13.6462, device='cuda:0')",0.9001074433326721,0.8987427949905396
0,3,0.6352726545431776,0.7415692446043165,0.2877942998760842,0.4417498811222063,0.213416034918447,13.441622466492138,-57.07854329596321,0.3541533067929659,0.3530236992304275,0.6702863249006249,0.6780955764789484,0.2809523809523809,0.5636942675159236,0.1871035940803382,14.41080093383789,"tensor(-14.4108, device='cuda:0')",0.3337935209274292,0.3323524296283722,0.4729079601765518,0.5345345345345346,0.1798941798941798,0.1052631578947368,0.6181818181818182,14.38216781616211,"tensor(-14.3822, device='cuda:0')",0.98785001039505,0.9864118099212646
0,4,0.6413901361243722,0.7566321942446043,0.2828751242133157,0.4095923261390887,0.2160384518087528,11.856545297361963,-50.869496338659054,0.3496418172935788,0.3486337191053431,0.6792275302901203,0.6413217267720732,0.2822609313899751,0.6321656050955414,0.1816933638443935,11.240142822265623,"tensor(-11.2401, device='cuda:0')",0.3285220563411712,0.3273980319499969,0.4906804827194035,0.5345345345345346,0.2051282051282051,0.1238390092879257,0.5970149253731343,11.212682723999023,"tensor(-11.2127, device='cuda:0')",0.9305400252342224,0.9294187426567078
0,5,0.6503878649717374,0.6942446043165468,0.2823218997361478,0.5028195488721805,0.1962582538517975,10.296291687505708,-44.24571540544359,0.3519919733349368,0.351102217558305,0.6849426293085332,0.651803162195772,0.2867540029112081,0.6273885350318471,0.1858490566037735,9.703049659729004,"tensor(-9.7030, device='cuda:0')",0.3275007307529449,0.3265304267406463,0.4820153625359918,0.509009009009009,0.5947955390334573,0.7430340557275542,0.4958677685950413,9.70470142364502,"tensor(-9.7047, device='cuda:0')",0.9716780781745912,0.9707075953483582
0,6,0.6679878483145827,0.6605777877697842,0.2870971549994097,0.5840537944284342,0.1903271247456566,8.87359265457812,-38.68223071269852,0.3428409659176422,0.3420639222354341,0.6871590650022861,0.7091845798543258,0.3019189765458422,0.5636942675159236,0.2061735585323238,7.663406848907471,"tensor(-7.6634, device='cuda:0')",0.3283286094665527,0.3275622725486755,0.4920253815812039,0.5345345345345346,0.2288557213930348,0.1424148606811145,0.5822784810126582,7.7468719482421875,"tensor(-7.7469, device='cuda:0')",0.9154369235038756,0.91466224193573
0,7,0.6795145539735139,0.7180755395683454,0.3054555524785378,0.5252380952380953,0.2153455681374463,7.850631607522209,-34.38165194010563,0.3414717657531765,0.3407770531990546,0.7020742348345617,0.7129152602593711,0.3111679454390452,0.5812101910828026,0.2124563445867287,7.408752918243408,"tensor(-7.4088, device='cuda:0')",0.3230921924114227,0.3223513066768646,0.4685483215842728,0.5,0.5790139064475347,0.7089783281733746,0.4893162393162393,7.546216011047363,"tensor(-7.5462, device='cuda:0')",0.9635581970214844,0.962803602218628
0,8,0.6879796580873212,0.6792940647482014,0.2938118811881188,0.5929070929070929,0.1952945047713063,6.835215681748425,-31.4201249664636,0.3287929468017688,0.3281868529897799,0.7039802230636675,0.7118493515722153,0.3156118143459916,0.5955414012738853,0.2146957520091848,7.129793167114258,"tensor(-7.1298, device='cuda:0')",0.3212386071681976,0.3205256164073944,0.4985332478856203,0.5165165165165165,0.4772727272727272,0.4551083591331269,0.5017064846416383,7.276609897613525,"tensor(-7.2766, device='cuda:0')",0.980927348136902,0.980199694633484
0,9,0.6989066196693438,0.7624213129496403,0.3293669681104236,0.4973646382367034,0.2462049335863377,6.155986672682728,-27.54589924194829,0.3345526255292,0.3339994850347368,0.7081061494707428,0.7242849529223663,0.3228621291448517,0.589171974522293,0.2223557692307692,6.542460918426514,"tensor(-6.5425, device='cuda:0')",0.3199180066585541,0.319263756275177,0.5197086353338327,0.536036036036036,0.4180790960451977,0.3436532507739938,0.5336538461538461,6.749065399169922,"tensor(-6.7491, device='cuda:0')",1.0255645513534546,1.024889588356018
