Epoch,Train AUC,Train Accuracy,Train F1,Train Recall,Train Precision,Train W_distance,Train critic_loss,Train gen_loss,Train total_loss,Val AUC,Val Accuracy,Val F1,Val Recall,Val Precision,Val W_distance,Val critic_loss,Val gen_loss,Val total_loss,Test AUC,Test Accuracy,Test F1,Test Recall,Test Precision,Test W_distance,Test critic_loss,Test gen_loss,Test total_loss,Iteration
49,0.8454169048701117,0.783879116766467,0.441067582936095,0.72662042573547,0.3166342412451361,10.165358673598238,-8.790433344012962,0.2649159054556292,0.2640368621212275,0.8229436915164738,0.6717001243560135,0.3587786259541985,0.8232484076433121,0.2293700088731144,10.51779556274414,-10.51779556274414,0.2695183455944061,0.2684665620326996,0.6341604310897292,0.6201201201201201,0.5537918871252204,0.4860681114551083,0.6434426229508197,9.619049072265623,-9.619049072265623,2.3198907375335693,2.3189287185668945,21
67,0.8524155587428688,0.7547436377245509,0.4276762516102269,0.7810207336523126,0.2944589759778719,27.19329471702348,-21.28615460424366,0.257936999299926,0.2558083838395012,0.8271511302834973,0.7475572925919346,0.3971149766652525,0.7452229299363057,0.2706766917293233,26.542030334472656,-26.542030334472656,0.2664409577846527,0.2637867629528045,0.5628717652474524,0.545045045045045,0.6545039908779932,0.8885448916408669,0.5180505415162455,24.82244873046875,-24.82244873046875,2.614793062210083,2.6123108863830566,22
52,0.8440036197145642,0.7642122005988023,0.4288984068710766,0.7544447101969226,0.2996137284701115,8.230727595483472,-7.241601976805819,0.2651116759298804,0.2643875157322002,0.823254138981121,0.7711849351572215,0.4075436982520699,0.7054140127388535,0.2865459249676584,7.14863395690918,-7.14863395690918,0.268914520740509,0.2681996524333954,0.6652284974140033,0.6381381381381381,0.6240249609984401,0.6191950464396285,0.6289308176100629,6.1506853103637695,-6.1506853103637695,1.831425905227661,1.830810785293579,23
29,0.8287529707775905,0.7444517215568862,0.4082074838038697,0.7511961722488039,0.2802487132954511,4.273517738273758,-3.942257876596051,0.2753705730338296,0.2749763472461698,0.8218381801346737,0.7713625866050808,0.4104443426477325,0.7133757961783439,0.2881028938906752,4.2444610595703125,-4.2444610595703125,0.2711348533630371,0.2707104086875915,0.7160819214904007,0.6666666666666666,0.6509433962264151,0.6408668730650154,0.6613418530351438,3.593301773071289,-3.593301773071289,1.8706293106079104,1.870270013809204,24
50,0.8482009184035513,0.7571856287425149,0.4262215343798364,0.768598995295431,0.2948698338890758,7.1959529648284,-6.407444874540775,0.2626160725861966,0.2619753280987426,0.8252682266094552,0.7413394919168591,0.3963515754560531,0.7611464968152867,0.2679372197309417,7.531188488006592,-7.531188488006592,0.2689116597175598,0.2681585550308227,0.6303604148426287,0.6291291291291291,0.5484460694698354,0.4643962848297213,0.6696428571428571,5.957921504974365,-5.957921504974365,2.209373712539673,2.208777904510498,25
34,0.8334160726579174,0.7582148203592814,0.417395617278384,0.7384333120612636,0.2909176618478944,6.450668558817424,-5.788962442146804,0.2720203741938768,0.2714414779496621,0.8238845861400967,0.7553739562977438,0.3979011805859204,0.7245222929936306,0.2742616033755274,6.011994361877441,-6.011994361877441,0.2696098387241363,0.2690086364746094,0.6648674507396943,0.6351351351351351,0.5773913043478262,0.5139318885448917,0.6587301587301587,4.982514381408691,-4.982514381408691,1.8629487752914429,1.8624504804611208,26
62,0.8537626189625945,0.7723334580838324,0.4400671928573072,0.7627024008933556,0.3092496765847348,26.10203107274221,-20.510944738787806,0.2579067483455121,0.255855653871633,0.829298471515888,0.732989873867472,0.393217601937828,0.7754777070063694,0.2633856138453218,25.29898452758789,-25.29898452758789,0.2670272886753082,0.2644973993301391,0.593082345720243,0.5720720720720721,0.5635528330781012,0.5696594427244582,0.5575757575757576,22.75139236450196,-22.75139236450196,2.6701536178588867,2.6678783893585205,27
49,0.8480932302110544,0.7527881736526946,0.4246330734724097,0.7773879763992984,0.2920910724985021,6.461031725877773,-5.797797932881795,0.2625883707653976,0.2620085909721091,0.8272759460846684,0.7887724284952923,0.4214111922141119,0.6894904458598726,0.3034337771548703,5.76222038269043,-5.76222038269043,0.2676187753677368,0.2670425474643707,0.6475552627065865,0.6321321321321322,0.5811965811965812,0.5263157894736842,0.648854961832061,4.964017868041992,-4.964017868041992,2.3840458393096924,2.383549451828003,28
41,0.8410633647712991,0.7700411676646707,0.4305375347544022,0.7407318823248027,0.3034588627233236,10.81783070364398,-9.300268154372713,0.2669918163807806,0.2660617895653434,0.8243319488968448,0.7464913839047789,0.3961066440964875,0.7452229299363057,0.2697406340057637,11.486026763916016,-11.486026763916016,0.2692299485206604,0.2680813372135162,0.6673045157912789,0.6306306306306306,0.551094890510949,0.4674922600619195,0.6711111111111111,10.525339126586914,-10.525339126586914,2.294506311416626,2.2934536933898926,29
20,0.8186771985656274,0.7491672904191616,0.4040192961785563,0.7245255940041461,0.2801085046700163,3.6484914505553103,-3.394802693978041,0.2809660105826612,0.2806265303132633,0.8202372264400624,0.695683069817019,0.3690607734806629,0.7977707006369427,0.2400574988021082,3.532610893249512,-3.532610893249512,0.2728077471256256,0.2724545001983642,0.6965492964102935,0.6576576576576577,0.6068965517241379,0.544891640866873,0.6848249027237354,2.879899024963379,-2.879899024963379,1.838533639907837,1.8382456302642824,30
45,0.8414490795419325,0.7660741017964072,0.4276885043263287,0.7448572795407431,0.2999614693038787,6.245372124631961,-5.615905849091307,0.2670647710740209,0.2665031804891118,0.8286989098995488,0.7425830520518742,0.3990045624222315,0.7659235668789809,0.2697700504767246,6.051543235778809,-6.051543235778809,0.2676413655281067,0.2670361995697021,0.5879825614456309,0.5720720720720721,0.607977991746905,0.6842105263157895,0.5470297029702971,5.370512962341309,-5.370512962341309,2.109076738357544,2.108539581298828,31
28,0.8323018140682835,0.7586171407185629,0.417879464789368,0.7381426863292149,0.2914332473091207,4.210304884996243,-3.886790415769565,0.2731755114601044,0.2727868324185274,0.82002389331051,0.747201989696216,0.3962664403903267,0.7436305732484076,0.2700983227299017,3.9328842163085938,-3.9328842163085938,0.2721744179725647,0.2717811167240143,0.6952946592170703,0.6606606606606606,0.6715116279069767,0.7151702786377709,0.6328767123287671,3.302452564239502,-3.302452564239502,1.7575417757034302,1.7572115659713743,32
53,0.8517516762410942,0.7710422904191617,0.4364766839378238,0.755621113060118,0.3068678561020626,11.564774489831068,-9.875842423924428,0.2599733463839856,0.2589857621415934,0.8276863735533149,0.7502220643098241,0.4006820119352088,0.7484076433121019,0.2735739231664726,10.684776306152344,-10.684776306152344,0.2677560448646545,0.2666875720024109,0.5881360062822122,0.5645645645645646,0.6588235294117647,0.8668730650154799,0.5313092979127134,9.594043731689451,-9.594043731689451,2.004689216613769,2.003729820251465,33
22,0.8210501355900063,0.7435722305389222,0.4016069518132791,0.7332376624412023,0.2765349690300078,3.205474864080281,-3.004176779707035,0.2797896711858447,0.2794892535078738,0.8193345407351651,0.7583940309113519,0.3987621573828471,0.7181528662420382,0.2760097919216646,3.142331123352051,-3.142331123352051,0.2727784812450409,0.272464245557785,0.6104396645876395,0.5915915915915916,0.3846153846153846,0.2631578947368421,0.7142857142857143,2.830286026000977,-2.830286026000977,1.814298152923584,1.8140151500701904,34
52,0.8484338638722,0.7666448353293414,0.4322429374672767,0.757097288676236,0.3024626461499251,8.047667134450581,-7.0979078112962,0.26254776937519,0.2618379785940601,0.8300242817678503,0.7441819150826079,0.401496259351621,0.7691082802547771,0.2716535433070866,7.792977809906006,-7.792977809906006,0.2669966518878937,0.2662173509597778,0.6412188935724666,0.6111111111111112,0.5399644760213144,0.4705882352941176,0.6333333333333333,7.36555814743042,-7.36555814743042,2.1477553844451904,2.1470189094543457,35
24,0.8241649245205251,0.7617702095808383,0.4129392234621415,0.7141148325358851,0.2904449922158796,4.299208055427688,-3.960437588349074,0.2778735735459242,0.2774775297870893,0.8186353175224828,0.7825546278202168,0.4154727793696275,0.6926751592356688,0.2967257844474761,4.702342987060547,-4.702342987060547,0.272521048784256,0.2720508277416229,0.6714294740452573,0.6561561561561562,0.578268876611418,0.4860681114551083,0.7136363636363636,4.295463562011719,-4.295463562011719,1.9571797847747805,1.9567502737045288,36
28,0.8287384241932442,0.7421126497005988,0.4064175729514375,0.7522321428571429,0.2784219999409872,5.43838413061496,-4.937122366956608,0.2758232393842971,0.2753295271476013,0.8214213845129064,0.7715402380529401,0.4068265682656827,0.7022292993630573,0.2863636363636364,4.716346740722656,-4.716346740722656,0.2714776694774627,0.2710060477256775,0.6695971621731398,0.6426426426426426,0.5734767025089605,0.4953560371517028,0.6808510638297872,3.9846789836883545,-3.9846789836883545,1.96933662891388,1.9689381122589111,37
45,0.843256020844175,0.7615082335329342,0.4257715701734625,0.7535284267602265,0.2967126126408992,3.3621218221630165,-3.1410932719350577,0.266056875340239,0.2657427660130457,0.8312571562120697,0.7253508616095221,0.3922955974842767,0.7945859872611465,0.2604384133611691,3.422358274459839,-3.422358274459839,0.2677718698978424,0.2674296200275421,0.6187708165973156,0.5990990990990991,0.5009345794392522,0.4148606811145511,0.6320754716981132,2.765225648880005,-2.765225648880005,1.811110138893128,1.8108335733413696,38
28,0.8229931446937716,0.7384543413173653,0.4009258068664009,0.7456951530612245,0.2741661293159036,6.471461606168462,-5.804763885029776,0.2788419238732246,0.2782614474847216,0.8223498612379434,0.747201989696216,0.3977994075327972,0.7484076433121019,0.270893371757925,6.535998821258545,-6.535998821258545,0.2718052864074707,0.2711516916751861,0.7283845869174739,0.6846846846846847,0.6911764705882354,0.7275541795665634,0.6582633053221288,5.528016567230225,-5.528016567230225,2.0722455978393555,2.071692705154419,39
48,0.8477959397709749,0.7598989520958084,0.4285650663578872,0.7671396683673469,0.2973365467803732,8.444686292888163,-7.42062235106965,0.2626714065760195,0.2619293443409127,0.8262928624466189,0.7637235743471309,0.4094138543516874,0.7340764331210191,0.2838669950738916,8.376049995422363,-8.376049995422363,0.2682867050170898,0.2674491107463836,0.6489091877352446,0.6351351351351351,0.5759162303664922,0.5108359133126935,0.66,7.4642333984375,-7.4642333984375,2.0645766258239746,2.063830137252808,40
24,0.8262141065292596,0.7286489520958084,0.3992957746478873,0.7685377132833678,0.2697129106273434,2.984262323236751,-2.798403091630536,0.2769830674646857,0.2767032271555224,0.8194313366626037,0.7313910108367383,0.3858651502843216,0.7563694267515924,0.2589967284623773,2.6387507915496826,-2.6387507915496826,0.2716489732265472,0.2713851034641266,0.7066044462897941,0.6816816816816816,0.6501650165016502,0.6099071207430341,0.696113074204947,2.18756365776062,-2.18756365776062,1.4382654428482056,1.43804669380188,41
49,0.8457589754416204,0.758626497005988,0.4258179390162475,0.762656461771506,0.2953654243986784,8.86739010782299,-7.758860757964814,0.2642518215015262,0.2634759354257302,0.8268696579155507,0.7642565286907088,0.4110075454948957,0.7372611464968153,0.2849230769230769,9.708637237548828,-9.708637237548828,0.2679439485073089,0.266973078250885,0.6135085613192646,0.6081081081081081,0.5396825396825397,0.4736842105263157,0.6270491803278688,8.340943336486816,-8.340943336486816,2.239177942276001,2.238343954086304,42
50,0.8468918712668267,0.7540138473053892,0.4248178695661686,0.7740572430837918,0.2927395525538201,6.537706432228317,-5.862114614212584,0.2638204043496868,0.2632341928882659,0.8268384539652578,0.7733167525315331,0.4168190127970749,0.7261146496815286,0.2923076923076923,6.851293087005615,-6.851293087005615,0.2674387097358703,0.2667535841464996,0.6837862964734767,0.6516516516516516,0.6329113924050634,0.6191950464396285,0.6472491909385113,5.985621929168701,-5.985621929168701,2.1635963916778564,2.1629977226257324,43
38,0.8371080004418713,0.7654191616766467,0.4236321839080459,0.7348273387032459,0.2976002067116695,8.574058969006566,-7.520146732844278,0.2700919994158659,0.2693399847425816,0.8267598072742139,0.7464913839047789,0.3996634413125789,0.7563694267515924,0.2715837621497999,8.856332778930664,-8.856332778930664,0.2685889899730682,0.2677033543586731,0.6968381337497405,0.6531531531531531,0.6567607726597324,0.6842105263157895,0.6314285714285715,7.371159076690674,-7.371159076690674,2.114982843399048,2.114245653152466,44
67,0.864354170533876,0.770125374251497,0.4449063509636022,0.7851674641148325,0.3103937454683017,9.298075381296124,-8.09804003595592,0.25148956768527,0.2506797636816744,0.8371994390930729,0.7505773672055427,0.4070945945945946,0.767515923566879,0.2770114942528736,7.781824111938477,-7.781824111938477,0.2641389071941376,0.2633607387542724,0.6884167200714872,0.6636636636636637,0.6375404530744336,0.6099071207430341,0.6677966101694915,6.51851749420166,-6.51851749420166,2.06210994720459,2.061458110809326,45
23,0.8225498998115714,0.7347118263473054,0.3997629027477878,0.7526504583499403,0.2721586487187617,2.297704277923721,-2.1835472890003,0.2792558935409534,0.2790375388120535,0.8169445728688657,0.7589269852549299,0.4003535130357932,0.7213375796178344,0.2770642201834862,2.52195692062378,-2.52195692062378,0.2743874192237854,0.2741352319717407,0.6309832203558114,0.6066066066066066,0.4151785714285714,0.2879256965944272,0.744,1.9220881462097168,-1.9220881462097168,1.8174045085906985,1.8172123432159424,46
45,0.8438672963687855,0.7515999251497006,0.4214013294104827,0.7706656038262256,0.2899820035992801,6.220869353288662,-5.592605052165642,0.2657219630783189,0.2651627025731022,0.8301167791919324,0.7425830520518742,0.4024742268041237,0.7770700636942676,0.2715637173066221,4.800322532653809,-4.800322532653809,0.2664270102977752,0.2659469842910766,0.6700574966828836,0.6321321321321322,0.5386064030131827,0.4427244582043343,0.6875,3.82879638671875,-3.82879638671875,2.0007638931274414,2.0003809928894043,47
46,0.8398044319126635,0.747314745508982,0.4161784733781535,0.7675623953432741,0.2854854973604603,5.687058977595346,-5.151304193599495,0.2683461302233313,0.2678309998039711,0.8287549496470132,0.7404512346775626,0.3985179086043639,0.7707006369426752,0.2687395891171571,5.940335273742676,-5.940335273742676,0.2670488357543945,0.266454815864563,0.6840390291454927,0.6726726726726727,0.6254295532646048,0.5634674922600619,0.7027027027027027,4.864772796630859,-4.864772796630859,1.9241679906845093,1.9236814975738523,48
23,0.8212812941055525,0.7273671407185629,0.3938341203636288,0.7547440599585393,0.2664302400855639,3.3579973908955467,-3.130189204073238,0.2800035523618767,0.2796905334414695,0.8181470393819326,0.781488719133061,0.4148430066603235,0.6942675159235668,0.2957937584803256,3.0797996520996094,-3.0797996520996094,0.273529589176178,0.2732216119766235,0.7209470254267121,0.6696696696696697,0.6485623003194887,0.628482972136223,0.66996699669967,2.650187969207764,-2.650187969207764,1.763120174407959,1.7628551721572876,49
39,0.8385618389043972,0.7363959580838323,0.4096718769643381,0.7793367346938775,0.2778693650162014,6.162195823007001,-5.546650818579211,0.2696421581649494,0.2690874930830916,0.8272667122626429,0.7626576656599752,0.4056939501779359,0.7261146496815286,0.2814814814814815,6.370330333709717,-6.370330333709717,0.2687376737594604,0.2681006491184234,0.6825226331133959,0.6666666666666666,0.6646525679758308,0.6811145510835913,0.6489675516224189,5.21919584274292,-5.21919584274292,1.9101415872573853,1.909619688987732,50
50,0.8445838692121884,0.7679079341317365,0.4311333302756501,0.7494817413490671,0.3026010816379088,22.39284108213322,-17.905828410851026,0.2635310662720732,0.2617404834309882,0.8270657970316765,0.734766388346065,0.3868583162217659,0.75,0.2606530160486995,23.5808162689209,-23.5808162689209,0.2694133818149566,0.2670553028583526,0.7202790890792408,0.6756756756756757,0.6560509554140128,0.6377708978328174,0.6754098360655738,21.41441535949707,-21.41441535949707,2.144083976745605,2.1419425010681152,51
58,0.8522862310934312,0.7631923652694611,0.4339580444603479,0.7736225181404992,0.3015572063531532,20.39009094352494,-16.459686318129123,0.2589704174749151,0.2573244488431022,0.833384596965957,0.7358322970332208,0.3982193443949817,0.7834394904458599,0.2669560499186109,18.76739883422852,-18.76739883422852,0.264986127614975,0.2631093859672546,0.6158102338679833,0.6171171171171171,0.5611015490533564,0.5046439628482973,0.6317829457364341,16.920475006103516,-16.920475006103516,2.2674028873443604,2.265710830688477,52
38,0.8359100877455764,0.7442271706586826,0.4116646938555902,0.7627402504186936,0.2819076814242763,6.237351395270068,-5.609485742717446,0.2707886744937497,0.2702277259194777,0.8249627144634767,0.7313910108367383,0.3898305084745763,0.7691082802547771,0.2610810810810811,6.425947189331055,-6.425947189331055,0.2698791325092315,0.2692365348339081,0.6849958028324112,0.6501501501501501,0.5961871750433276,0.5325077399380805,0.6771653543307087,5.8867692947387695,-5.8867692947387695,2.1532585620880127,2.152669906616211,53
84,0.8601050670211674,0.8008888473053892,0.4648039634836405,0.7368630890678575,0.3394680772904269,109.25123513958413,-73.55194359054109,0.238386103484088,0.2310309091250338,0.8334148456932816,0.7557292591934625,0.4091104426299957,0.7579617834394905,0.2801648028251913,102.08970642089844,-102.08970642089844,0.2655337452888489,0.2553247809410095,0.6287988879762431,0.6126126126126126,0.4941176470588235,0.3900928792569659,0.6737967914438503,90.5099639892578,-90.5099639892578,3.059504508972168,3.050453424453736,54
36,0.8307547150958847,0.7495602544910179,0.4117789253928139,0.7469504903133222,0.2842363934227292,8.885351496827816,-7.7747193173734015,0.2737092824753173,0.2729318105435799,0.8230124675701804,0.7765144785930005,0.4126984126984127,0.7038216560509554,0.2919418758256275,9.716215133666992,-9.716215133666992,0.2703924775123596,0.269420862197876,0.6472935038677126,0.6366366366366366,0.5468164794007491,0.4520123839009288,0.6919431279620853,8.560558319091797,-8.560558319091797,2.30088758468628,2.3000314235687256,55
