Iteration,Epoch,Train AUC,Train Accuracy,Train F1,Train Recall,Train Precision,Train W_distance,Train critic_loss,Train gen_loss,Train total_loss,Val AUC,Val Accuracy,Val F1,Val Recall,Val Precision,Val W_distance,Val critic_loss,Val gen_loss,Val total_loss,Test AUC,Test Accuracy,Test F1,Test Recall,Test Precision,Test W_distance,Test critic_loss,Test gen_loss,Test total_loss
0,0,0.6092895857368625,0.6812874251497006,0.255236346145437,0.4653962685377132,0.1758344378840824,10.567313800511243,-8.057640019862237,0.3693124808237224,0.3685067168217372,0.6841926200747112,0.7054538994492805,0.2980524978831498,0.5605095541401274,0.2029988465974625,11.923115730285645,-11.923115730285645,0.3330942690372467,0.3319019675254822,0.4826832988834632,0.527027027027027,0.186046511627907,0.1114551083591331,0.5625,11.897146224975586,-11.897146224975586,1.0251693725585938,1.023979663848877
0,1,0.6813385359419433,0.7217252994011976,0.3057098837480741,0.5222940097311957,0.216098478598066,6.72970487343337,-5.968070547309464,0.3390589992621701,0.3384621922074391,0.7156788387545421,0.7265944217445373,0.3294117647058823,0.6019108280254777,0.2267546490701859,4.016155242919922,-4.016155242919922,0.3165692389011383,0.3161676228046417,0.5802381102817067,0.5990990990990991,0.4649298597194388,0.3591331269349845,0.6590909090909091,4.334122180938721,-4.334122180938721,1.053735375404358,1.0533019304275513
0,2,0.7123354897569245,0.7441148952095809,0.3334227010163543,0.5454545454545454,0.2400926673452911,3.545059090745663,-3.2956427946062146,0.3285503648712249,0.3282208005917645,0.7309601773912734,0.7219754841001954,0.3404972608512431,0.643312101910828,0.2315186246418338,2.568028926849365,-2.568028926849365,0.3110663294792175,0.3108095228672027,0.6317323922050023,0.6156156156156156,0.5949367088607594,0.5820433436532507,0.6084142394822006,3.0113773345947266,-3.0113773345947266,1.098076105117798,1.0977749824523926
0,3,0.7270583800350283,0.7603386976047904,0.349129716681489,0.5479342797894401,0.2561807808479696,2.4006547219738987,-2.269973924872047,0.3228671990647287,0.3226402016722416,0.7401414621534292,0.7328122224196127,0.3409290096406661,0.6194267515923567,0.2351874244256348,1.6400349140167236,-1.6400349140167236,0.314748078584671,0.3145840764045715,0.6669073644495391,0.6291291291291291,0.5806451612903226,0.5294117647058824,0.6428571428571429,2.174605131149292,-2.174605131149292,0.9386464953422546,0.938429057598114
0,4,0.740228854267996,0.7447230538922156,0.353030446741914,0.5936204146730463,0.2512149028077753,1.412157647338456,-1.3542740177742378,0.3176618231806212,0.3175263957788438,0.7469230676157761,0.7413394919168591,0.3505798394290811,0.6257961783439491,0.2434944237918215,1.712637186050415,-1.712637186050415,0.3064197897911072,0.3062485158443451,0.6377528454991019,0.6306306306306306,0.5358490566037736,0.4396284829721362,0.6859903381642513,2.161496162414551,-2.161496162414551,1.166535496711731,1.1663193702697754
0,5,0.7457127550533025,0.7424401197604791,0.3569125823482689,0.6092192359837307,0.2523870882479267,1.1459088653861405,-1.1097352883204104,0.314768404571596,0.3146574310427639,0.7605838704870491,0.7358322970332208,0.3526338702655638,0.6449044585987261,0.2426602756141402,1.401365041732788,-1.401365041732788,0.3046435117721557,0.3045033812522888,0.6787135906994376,0.6546546546546547,0.6515151515151515,0.6656346749226006,0.6379821958456974,1.8066718578338623,-1.8066718578338623,1.271796464920044,1.271615743637085
0,6,0.7577858810255349,0.7254865269461078,0.3560988456305139,0.646969696969697,0.2456549385332768,0.8499166413338598,-0.8278497728217995,0.3098782815976057,0.3097954966203231,0.7726988041882069,0.7031444306271096,0.3495523550019463,0.714968152866242,0.2313240597630087,1.079692244529724,-1.079692244529724,0.2981414794921875,0.2980335056781769,0.689653304930995,0.6501501501501501,0.6537890044576523,0.6811145510835913,0.6285714285714286,1.3047404289245603,-1.3047404289245603,1.2687135934829712,1.2685831785202026
0,7,0.7734243292229808,0.7123877245508982,0.3607021046501955,0.6912714228776405,0.2440136188412729,1.0883039909208607,-1.03946509079305,0.3029788537475163,0.3028749072384371,0.7783116943490282,0.7473796411440753,0.3685612788632326,0.660828025477707,0.2555418719211823,1.1479276418685913,-1.1479276418685913,0.2957783639431,0.2956635653972626,0.7039688055673398,0.6576576576576577,0.6627218934911242,0.6934984520123839,0.6345609065155807,1.1430373191833496,-1.1430373191833496,1.30225670337677,1.3021423816680908
0,8,0.7799162132240613,0.7333925898203593,0.3723430031498491,0.6737345555998405,0.2572593900286114,1.2641727359708912,-1.2024677545724514,0.2996483756931956,0.2995281289177381,0.7918311242210156,0.7313910108367383,0.3726141078838174,0.714968152866242,0.2519640852974186,1.4437692165374756,-1.4437692165374756,0.2859738767147064,0.2858295142650604,0.7225356307936708,0.6651651651651652,0.6854724964739068,0.7523219814241486,0.6295336787564767,1.1789333820343018,-1.1789333820343018,1.3341703414916992,1.3340524435043335
0,9,0.7869404345778213,0.7438342065868263,0.3835641112236857,0.6791038826437057,0.2672565261044177,1.596429216718959,-1.52016293736632,0.296480967880723,0.2963289515869865,0.7939459878724892,0.7255285130573814,0.3670626792298238,0.7133757961783439,0.2471042471042471,1.7389453649520874,-1.7389453649520874,0.2841008901596069,0.2839269936084747,0.7247741201743856,0.6756756756756757,0.6785714285714285,0.7058823529411765,0.6532951289398281,1.3240832090377808,-1.3240832090377808,1.3818089962005615,1.3816765546798706
0,10,0.7934937006221268,0.7250280688622754,0.3780500708949696,0.7121103404289245,0.2573321809276865,1.956783501830644,-1.854538656209044,0.2932446092010258,0.2930591553354051,0.7950661460064674,0.6873334517676319,0.3534166054371785,0.7659235668789809,0.2297039159503343,1.8193438053131104,-1.8193438053131104,0.2833479642868042,0.2831660211086273,0.7335385281932323,0.6831831831831832,0.6964028776978417,0.7492260061919505,0.6505376344086021,1.345118522644043,-1.345118522644043,1.282467246055603,1.2823327779769895
0,11,0.798648693281993,0.7523858532934131,0.3939636813300052,0.6860196187893771,0.2763250883392226,2.1032585548069664,-1.989748840025085,0.2908054823468545,0.2906065074628521,0.7976971484683957,0.6869781488719133,0.3526818515797208,0.7643312101910829,0.2292263610315186,2.498110771179199,-2.498110771179199,0.284871757030487,0.2846219539642334,0.701441478847178,0.6636636636636637,0.6606060606060605,0.6749226006191951,0.6468842729970327,1.9441933631896973,-1.9441933631896973,1.4303263425827026,1.430131912231445
0,12,0.8004326723049685,0.7293880988023952,0.3842370824551319,0.7193304105221203,0.2621274618021263,2.638856690515301,-2.4775220456951392,0.2900379513016718,0.2897901990971022,0.8010738616607889,0.7624800142121159,0.3875400824553366,0.6735668789808917,0.2720257234726688,2.8612728118896484,-2.8612728118896484,0.2806417346000671,0.2803556025028229,0.6922618671528762,0.6516516516516516,0.6695156695156694,0.7275541795665634,0.6200527704485488,2.176340103149414,-2.176340103149414,1.5834019184112549,1.5831842422485352
0,13,0.8038328041642214,0.7403910928143712,0.3904035854735593,0.7084761980703294,0.2694383794274624,2.8606162733660487,-2.6786676478956988,0.2884720075094771,0.2882041407446876,0.8039245654053903,0.7319239651803162,0.3802874743326488,0.7372611464968153,0.2562257885998893,3.15225601196289,-3.15225601196289,0.2797417342662811,0.2794265151023865,0.7110814250512236,0.6636636636636637,0.6521739130434783,0.6501547987616099,0.6542056074766355,2.446779251098633,-2.446779251098633,1.6788004636764526,1.6785557270050049
0,14,0.8076274057423707,0.759253368263473,0.4043887872965904,0.6965709728867624,0.2848895991650631,3.2951738697326114,-3.0700575494480704,0.2869868983408648,0.2866798925859201,0.8044658584206725,0.7352993426896429,0.3765690376569037,0.7165605095541401,0.2553916004540295,3.4772799015045166,-3.4772799015045166,0.294451504945755,0.2941037714481354,0.7002951556562476,0.6591591591591591,0.6284779050736496,0.5944272445820433,0.6666666666666666,2.6506826877593994,-2.6506826877593994,1.5890692472457886,1.5888041257858276
0,15,0.8082515267082284,0.7593843562874252,0.4038296589934395,0.694300518134715,0.2847149581589958,3.837241138812311,-3.5510290379295806,0.2863826519893315,0.2860275490855382,0.8099905496607683,0.7372535086160952,0.385031185031185,0.7372611464968153,0.2605514912774339,3.788921594619751,-3.788921594619751,0.2787553071975708,0.2783764004707336,0.7054220184314326,0.6621621621621622,0.6511627906976745,0.6501547987616099,0.6521739130434783,2.917065382003784,-2.917065382003784,1.7314834594726562,1.7311917543411257
0,16,0.8101428209039954,0.7469030688622754,0.399200444197668,0.7166666666666667,0.2766507618901031,4.177171035583862,-3.850597864853408,0.2856046453564467,0.2852195855699613,0.7949015292482905,0.7846864451945283,0.3897280966767371,0.6162420382165605,0.2849779086892489,4.25563907623291,-4.25563907623291,0.2917435765266418,0.2913179993629455,0.6962604590708465,0.6576576576576577,0.6082474226804124,0.5479876160990712,0.6833976833976834,3.310495376586914,-3.310495376586914,1.9254487752914429,1.9251177310943604
0,17,0.8131901466438924,0.7498315868263473,0.4020217381580713,0.7168035728526996,0.2793473193473193,4.621818113041496,-4.235439811066953,0.2836838510578978,0.283260307076791,0.8051088826820623,0.7788239474151715,0.3999999999999999,0.660828025477707,0.2868002764340013,5.113219261169434,-5.113219261169434,0.2802041471004486,0.2796928286552429,0.6960979880674074,0.6621621621621622,0.6365105008077544,0.6099071207430341,0.6655405405405406,4.071534156799316,-4.071534156799316,1.9276515245437624,1.9272444248199463
0,18,0.8140669454134289,0.7577563622754491,0.4054742933247606,0.7039547121671185,0.2847421549972587,4.878658142204056,-4.459284881774537,0.2832892183593647,0.2828432898711874,0.810468161144841,0.7560845620891811,0.3922089420097388,0.7054140127388535,0.2716125076640098,5.4707231521606445,-5.4707231521606445,0.277752012014389,0.2772049307823181,0.6902851366110354,0.6591591591591591,0.5850091407678244,0.4953560371517028,0.7142857142857143,4.433499336242676,-4.433499336242676,2.0275425910949707,2.027099132537842
0,19,0.8170573967355399,0.7450505239520958,0.4025259280373627,0.7317442602040817,0.2776215104497475,5.345375609255123,-4.855500263225532,0.2817322239725889,0.2812466739462664,0.8160428423869366,0.7095398827500444,0.3757159221076747,0.7834394904458599,0.2471120040180813,5.595738410949707,-5.595738410949707,0.276052176952362,0.2754926085472107,0.6865121988645082,0.6561561561561562,0.6072041166380789,0.5479876160990712,0.6807692307692308,4.506861686706543,-4.506861686706543,2.069200038909912,2.06874942779541
0,20,0.8170592492829392,0.7408214820359281,0.399019373874558,0.7333333333333333,0.2740738533067088,5.5091883025483455,-4.996331074423419,0.2817540949957813,0.2812544618883389,0.8107907081004182,0.7717178895007994,0.4048170449282074,0.695859872611465,0.2854343566296538,5.57274866104126,-5.57274866104126,0.2767614424228668,0.2762041687965393,0.6976504887669354,0.6576576576576577,0.6161616161616162,0.56656346749226,0.6752767527675276,4.431233882904053,-4.431233882904053,1.994780659675598,1.994337558746338
