Iteration,Accuracy,AUC,F1,Recall,Precision
35,0.6786786786786787,0.710584985874049,0.7139037433155082,0.826625386996904,0.6282352941176471
36,0.6141141141141141,0.6397476283746582,0.5561312607944733,0.4984520123839009,0.62890625
37,0.6471471471471472,0.6634774210436055,0.5898778359511345,0.5232198142414861,0.676
38,0.6381381381381381,0.661816606341785,0.6216640502354788,0.6130030959752322,0.6305732484076433
39,0.6081081081081081,0.6309380895215229,0.5700164744645799,0.5356037151702786,0.6091549295774648
40,0.6546546546546547,0.6713301862098223,0.649390243902439,0.6594427244582043,0.6396396396396397
41,0.6756756756756757,0.7305418407964689,0.7024793388429753,0.7894736842105263,0.6327543424317618
42,0.6561561561561562,0.6793183438789051,0.6125211505922166,0.5603715170278638,0.6753731343283582
43,0.6711711711711712,0.7199992779066513,0.6473429951690821,0.6222910216718266,0.674496644295302
44,0.6501501501501501,0.6814665715910425,0.5919439579684763,0.5232198142414861,0.6814516129032258
45,0.6951951951951952,0.7358221484082355,0.6881720430107526,0.6934984520123839,0.6829268292682927
46,0.6651651651651652,0.7106842737094837,0.6854724964739068,0.7523219814241486,0.6295336787564767
47,0.6636636636636637,0.7110001895495041,0.6781609195402298,0.7306501547987616,0.6327077747989276
48,0.6351351351351351,0.6969013169177446,0.6738255033557047,0.7770897832817337,0.5947867298578199
49,0.6756756756756757,0.7143940282880069,0.6538461538461539,0.631578947368421,0.6777408637873754
50,0.6501501501501501,0.6870718212096869,0.6260032102728732,0.6037151702786377,0.65
51,0.6651651651651652,0.6867198007022358,0.6809728183118741,0.7368421052631579,0.6329787234042553
52,0.6906906906906907,0.7121826174078654,0.6988304093567251,0.739938080495356,0.6620498614958449
53,0.6486486486486487,0.6656978580906047,0.5821428571428572,0.5046439628482973,0.6877637130801688
54,0.6456456456456456,0.6721786458944481,0.624203821656051,0.6068111455108359,0.6426229508196721
55,0.6021021021021021,0.6211085938134653,0.42265795206971685,0.30030959752321984,0.7132352941176471
56,0.6801801801801802,0.7243950211663612,0.675799086757991,0.6873065015479877,0.6646706586826348
57,0.6471471471471472,0.6833620666311638,0.5982905982905983,0.541795665634675,0.6679389312977099
58,0.6216216216216216,0.6388630640226015,0.4750000000000001,0.35294117647058826,0.7261146496815286
59,0.6141141141141141,0.6323732500519005,0.5834683954619124,0.5572755417956656,0.6122448979591837
60,0.6531531531531531,0.6995550099739144,0.691588785046729,0.8018575851393189,0.607981220657277
61,0.6501501501501501,0.7060719024451886,0.6872483221476511,0.7925696594427245,0.6066350710900474
62,0.6846846846846847,0.7323019433337244,0.7154471544715447,0.8173374613003096,0.636144578313253
63,0.6351351351351351,0.6687035716542256,0.558983666061706,0.47678018575851394,0.6754385964912281
64,0.6606606606606606,0.7012699816768811,0.6479750778816199,0.6439628482972136,0.6520376175548589
65,0.6666666666666666,0.7037792560633276,0.6487341772151899,0.6346749226006192,0.6634304207119741
66,0.6186186186186187,0.6523030264737474,0.5019607843137255,0.39628482972136225,0.6844919786096256
67,0.6276276276276276,0.6703553601891883,0.5921052631578948,0.5572755417956656,0.631578947368421
68,0.6546546546546547,0.6664199514392223,0.5936395759717314,0.5201238390092879,0.691358024691358
69,0.6486486486486487,0.6888319237469425,0.5851063829787235,0.5108359133126935,0.6846473029045643
70,0.6756756756756757,0.7330059843486266,0.686046511627907,0.7306501547987616,0.6465753424657534
71,0.6411411411411412,0.6581700349312658,0.5814360770577933,0.5139318885448917,0.6693548387096774
72,0.6531531531531531,0.7088339095036511,0.6051282051282051,0.5479876160990712,0.6755725190839694
73,0.6561561561561562,0.6735867279242524,0.640502354788069,0.631578947368421,0.6496815286624203
74,0.6846846846846847,0.7357589652402313,0.6893491124260354,0.7213622291021672,0.660056657223796
75,0.6576576576576577,0.6930381175026401,0.6013986013986015,0.5325077399380805,0.6907630522088354
76,0.6306306306306306,0.6474469487042938,0.5305343511450382,0.43034055727554177,0.6915422885572139
77,0.6576576576576577,0.7202159059112367,0.664705882352941,0.6996904024767802,0.6330532212885154
78,0.6456456456456456,0.6838133749740498,0.6488095238095238,0.6749226006191951,0.6246418338108882
79,0.6681681681681682,0.7009721181705765,0.6754772393538913,0.7120743034055728,0.6424581005586593
80,0.6651651651651652,0.6940400220238472,0.6373983739837399,0.6068111455108359,0.6712328767123288
81,0.6546546546546547,0.7005208098276905,0.6695402298850575,0.7213622291021672,0.6246648793565683
82,0.6096096096096096,0.6296653999945843,0.5149253731343283,0.42724458204334365,0.647887323943662
83,0.6786786786786787,0.7163075756618437,0.6985915492957746,0.7678018575851393,0.6408268733850129
84,0.6966966966966966,0.7426459305526723,0.6892307692307692,0.6934984520123839,0.6850152905198776
85,0.6666666666666666,0.7052775997617091,0.6007194244604316,0.5170278637770898,0.7167381974248928
86,0.6666666666666666,0.6941844406935707,0.6430868167202572,0.6191950464396285,0.6688963210702341
87,0.6696696696696697,0.6973887299280614,0.6463022508038586,0.6222910216718266,0.6722408026755853
88,0.6696696696696697,0.7189612687180136,0.6153846153846153,0.544891640866873,0.7068273092369478
89,0.6756756756756757,0.7121645650741499,0.660377358490566,0.6501547987616099,0.670926517571885
90,0.6231231231231231,0.6639197032196338,0.6388489208633094,0.6873065015479877,0.5967741935483871
91,0.6201201201201201,0.6494056269124191,0.4826175869120654,0.3653250773993808,0.7108433734939759
92,0.6516516516516516,0.6868822717056748,0.5687732342007435,0.47368421052631576,0.7116279069767442
93,0.6486486486486487,0.6971540495897608,0.6138613861386139,0.5758513931888545,0.657243816254417
94,0.6861861861861862,0.7484948866764751,0.6568144499178983,0.6191950464396285,0.6993006993006993
95,0.6516516516516516,0.7053859137640018,0.6839237057220708,0.7770897832817337,0.610705596107056
96,0.6561561561561562,0.685068012167273,0.5767097966728282,0.48297213622291024,0.7155963302752294
97,0.6201201201201201,0.607488108025165,0.5253283302063789,0.43343653250773995,0.6666666666666666
98,0.6141141141141141,0.6228416178501476,0.47870182555780927,0.3653250773993808,0.6941176470588235
99,0.6711711711711712,0.6982191372789718,0.6893617021276596,0.7523219814241486,0.6361256544502618
