train_w_distance,Train AUC,Train Accuracy,Train F1,Train Recall,Train Precision,val_w_distance,Val AUC,Val Accuracy,Val F1,Val Recall,Val Precision,Test AUC,Test Accuracy,Test F1,Test Recall,Test Precision,iteration
0.3256229573782689,0.7561554403129045,0.7215475299401197,0.3536821074119921,0.6495692405871091,0.2429948375160395,0.2638226747512817,0.7634702358891279,0.7065198081364363,0.3485804416403785,0.7038216560509554,0.2316561844863731,0.6766014676547312,0.6336336336336337,0.6390532544378699,0.6687306501547987,0.6118980169971672,12
0.9241105459407418,0.748353194097264,0.7188435628742516,0.3471648924614382,0.6369071343164607,0.2386143049126474,0.7809640169143677,0.7604214825824644,0.7610588026292414,0.3658651579443659,0.6178343949044586,0.2598794373744139,0.6610223036583055,0.6441441441441441,0.5586592178770949,0.4643962848297213,0.7009345794392523,13
1.2606711551100909,0.7758093894814151,0.7421126497005988,0.3750595170615577,0.6594116240133939,0.2620556365249351,1.1250149011611938,0.7843119274234325,0.7368982057203767,0.3732543377063055,0.7022292993630573,0.254178674351585,0.7278339907391527,0.6816816816816816,0.6845238095238095,0.7120743034055728,0.6590257879656161,14
0.7256271407275856,0.7565154830454597,0.7336545658682635,0.3584033897541076,0.6342027598309006,0.2497800955013822,0.6112099885940552,0.7559714171815318,0.7443595665304672,0.3555754590237349,0.6321656050955414,0.2473520249221183,0.5325799492729424,0.5585585585585585,0.5893854748603352,0.653250773993808,0.5368956743002544,15
1.2723193982404148,0.7524208295269619,0.727937874251497,0.3520078441859428,0.6297241269335034,0.2442781145614252,0.7107536792755127,0.7563242128644334,0.7100728370936223,0.3429951690821256,0.678343949044586,0.2295258620689655,0.690655209452202,0.6471471471471472,0.5941278065630398,0.5325077399380805,0.671875,16
0.8863073744459781,0.7634311230415636,0.746126497005988,0.3692701069270107,0.6330092445011157,0.2606655290102389,0.8617895841598511,0.7699786475825854,0.7361875999289395,0.3574210298572046,0.6576433121019108,0.2453951277480689,0.6625296735235446,0.6231231231231231,0.6459802538787024,0.7089783281733746,0.5932642487046632,17
1.2391894845905418,0.7561905282362922,0.737687125748503,0.3590892465252377,0.6263157894736842,0.251698500192283,0.7968298196792603,0.7658110097725678,0.7585716823592112,0.3670237540754541,0.6273885350318471,0.2593811718235681,0.6695520313388513,0.6366366366366366,0.6265432098765433,0.628482972136223,0.6246153846153846,18
1.3323773212061671,0.7866543351290709,0.7356193862275449,0.377393411920238,0.6829346092503987,0.2607398386360177,0.8462200164794922,0.7844383352628836,0.690886480724818,0.3488023952095808,0.7420382165605095,0.2279843444227005,0.7154681421440756,0.6591591591591591,0.686896551724138,0.7708978328173375,0.6194029850746269,19
0.8955636352836015,0.760183569690566,0.7087761976047904,0.3519197135004581,0.6739771911635697,0.2381301248274113,0.2858544588088989,0.765530333423761,0.7365429028246581,0.3577306193157211,0.6576433121019108,0.2456870910172516,0.6702019153526072,0.6276276276276276,0.6507042253521127,0.7151702786377709,0.5968992248062015,20
0.569586844572764,0.76384622566828,0.7393338323353293,0.3650865998176846,0.6385522959183674,0.2556165432729129,0.5400270223617554,0.7650624333731979,0.6379463492627465,0.3247183565275017,0.7802547770700637,0.205020920502092,0.69517731904792,0.6606606606606606,0.6258278145695365,0.5851393188854489,0.6725978647686833,21
0.4755988961208366,0.7538248424475325,0.7297717065868263,0.355743921481151,0.6358344629614864,0.2469571680758153,0.382584810256958,0.7670370384521821,0.6789838337182448,0.3455269829771821,0.7595541401273885,0.2236286919831223,0.671691232884131,0.6486486486486487,0.5865724381625442,0.5139318885448917,0.6831275720164609,22
0.9725078614172108,0.7537798340246873,0.7435067365269461,0.3589767572370574,0.6122676876445721,0.2539283469516027,0.4343494176864624,0.759649344016547,0.658376265766566,0.3292640390652249,0.7515923566878981,0.2108083966056275,0.6649486862414138,0.6441441441441441,0.5878260869565217,0.5232198142414861,0.6706349206349206,23
0.6488192581131073,0.7572946696372314,0.7325879491017964,0.3591560348886746,0.6382690468600574,0.2498829989703909,0.602852463722229,0.7589230561531007,0.7628353171078345,0.3657957244655582,0.6130573248407644,0.2606635071090047,0.6537923440052713,0.6291291291291291,0.584873949579832,0.5386996904024768,0.6397058823529411,24
1.1690925665244372,0.7398716158013596,0.7564277694610778,0.3583980283425754,0.5797321001435177,0.2593728819605465,0.5302939414978027,0.7463018542788258,0.7559069106413218,0.3561387066541705,0.6050955414012739,0.2523240371845949,0.6255945987417524,0.6036036036036037,0.5728155339805825,0.5479876160990712,0.6,25
0.4988651132869149,0.7529168569849869,0.7604603293413174,0.3677581863979848,0.5935905612244898,0.2664042933810375,0.4144082069396972,0.7568892272500913,0.7692307692307693,0.3672674135411593,0.6003184713375797,0.2645614035087719,0.6380597351722643,0.6096096096096096,0.5652173913043478,0.5232198142414861,0.6145454545454545,26
1.1241401274047211,0.7969710435747914,0.7521332335329342,0.3918273645546373,0.6804879993620924,0.2751216996034688,1.0379047393798828,0.7938635202895727,0.706342156688577,0.3615295480880649,0.7452229299363057,0.2386537480877103,0.7546146278060095,0.6921921921921922,0.6926536731634183,0.7151702786377709,0.6715116279069767,27
1.044550023036089,0.7551822937797277,0.7355351796407186,0.3599184782608695,0.6336815245993143,0.2513362218919004,0.6451393961906433,0.7668631878719797,0.7557292591934625,0.3689765947682423,0.6401273885350318,0.2591876208897485,0.6377708978328174,0.6126126126126126,0.5811688311688311,0.5541795665634675,0.6109215017064846,28
0.4959920005883999,0.7616331804900487,0.7317739520958084,0.3616850730317065,0.6478940650925336,0.2508648381517173,0.4304573237895965,0.7658487410798095,0.7084739740628886,0.3464755077658303,0.6926751592356688,0.2310143388210302,0.6810784464161604,0.6411411411411412,0.6531204644412192,0.6965944272445821,0.6147540983606558,29
1.0287021839690065,0.7546366885664834,0.7444236526946107,0.361178671655753,0.6157894736842106,0.2555261416280608,0.6674602031707764,0.7623816001130985,0.7884171255995737,0.3832211289487311,0.589171974522293,0.283960092095165,0.669660345341144,0.6291291291291291,0.6593103448275862,0.739938080495356,0.5945273631840796,30
1.051776969361448,0.7461048292610923,0.7400168413173652,0.3526012907434589,0.6032847006298334,0.2490947396141944,0.7554558515548706,0.7654739752686406,0.7798898561023272,0.3776996484178804,0.5987261146496815,0.2758620689655172,0.6792822392114741,0.6486486486486487,0.6637931034482759,0.7151702786377709,0.6193029490616622,31
0.7036555526499263,0.7526195833328626,0.7188622754491018,0.3513233452787012,0.6485215589383917,0.2409178386380459,0.4642847776412964,0.7612725862470817,0.7605258482856635,0.3671361502347418,0.6226114649681529,0.2603195739014647,0.6331224219010912,0.6111111111111112,0.5366726296958855,0.4643962848297213,0.635593220338983,32
1.3400679637572008,0.7463878765546906,0.741626122754491,0.355316913738765,0.6068096643010924,0.2512048590479963,0.7852118015289307,0.7520462468015952,0.6963936756084562,0.3363106796116505,0.6894904458598726,0.2223934257832563,0.6604265766456958,0.6231231231231231,0.6071987480438186,0.6006191950464397,0.6139240506329114,33
0.7418752567496842,0.7485676057068245,0.7194142964071857,0.3506485070263949,0.6455393446543889,0.2406956004756242,0.5570523738861084,0.7504177508447355,0.7154023805294013,0.3412828947368421,0.660828025477707,0.2300443458980044,0.6505609762702074,0.6321321321321322,0.5694200351493849,0.5015479876160991,0.6585365853658537,34
0.5613707166588949,0.7554232690442597,0.7416916167664671,0.3614285053430171,0.6231456372627213,0.2545282772999739,0.3319784700870514,0.7652494978711264,0.7528868360277137,0.3691609977324263,0.6480891719745223,0.2580849714648066,0.6605348906479885,0.6366366366366366,0.573943661971831,0.5046439628482973,0.6653061224489796,35
0.5222458004237649,0.7609508876057851,0.7226047904191617,0.3580182755186003,0.6591452718864614,0.2457491082045184,0.439454436302185,0.7688855540993712,0.706342156688577,0.3448275862068966,0.6926751592356688,0.229551451187335,0.6915217214705431,0.6606606606606606,0.6089965397923875,0.544891640866873,0.6901960784313725,36
0.9835626437278564,0.7570860877546857,0.7257391467065868,0.3554891053406916,0.6444515306122449,0.2454382609223669,0.6688913106918335,0.7603215025784651,0.6738319417303251,0.3357452966714906,0.7388535031847133,0.2172284644194756,0.6818727490996399,0.6351351351351351,0.6493506493506493,0.6965944272445821,0.6081081081081081,37
0.847176377216499,0.741850954199054,0.7275074850299401,0.3483980669411133,0.6208931419457735,0.2421321059833312,0.4924197196960449,0.7464134561622706,0.6859122401847575,0.3313161875945537,0.697452229299363,0.2172619047619047,0.5985160981685907,0.5840840840840841,0.5834586466165415,0.6006191950464397,0.5672514619883041,38
0.7399798952176899,0.755517195471779,0.7160834580838323,0.3507563276920772,0.6536161390638705,0.2396923796713258,0.5688810348510742,0.7609933427327273,0.745425475217623,0.3559550561797752,0.6305732484076433,0.2479649342517219,0.6525828376463367,0.6291291291291291,0.5277246653919694,0.4272445820433436,0.69,39
0.8392857605825641,0.7501636921192265,0.7401197604790419,0.356351670760532,0.6132067948002233,0.2511513963743263,0.575629472732544,0.7588380413089357,0.7758038728015634,0.3696303696303696,0.589171974522293,0.2692867540029112,0.6803563530675428,0.6501501501501501,0.6485671191553544,0.6656346749226006,0.6323529411764706,40
0.7779092345409051,0.7542351697948765,0.7128181137724551,0.3498962172237048,0.6586396619089386,0.2382257087647449,0.4569002389907837,0.7640930412643586,0.688577011902647,0.3392385978137957,0.7165605095541401,0.2222222222222222,0.6723230645641716,0.6336336336336337,0.6,0.56656346749226,0.6376306620209059,41
0.3860364574693634,0.7598263111473124,0.7319517215568863,0.3613259914840493,0.6460459183673469,0.2507968928914059,0.387399286031723,0.7644358071060947,0.6470065731035708,0.3271249576701659,0.7691082802547771,0.2077419354838709,0.6600474776376716,0.6246246246246246,0.6518105849582173,0.7244582043343654,0.5924050632911393,42
0.8575325006496407,0.7785167933129754,0.7123502994011977,0.3649770727475523,0.7043769433149965,0.2462992389395333,0.8012878894805908,0.7850582749692099,0.7345887368982057,0.3722689075630251,0.7054140127388535,0.2528538812785388,0.73457653738187,0.6786786786786787,0.6815476190476191,0.7089783281733746,0.6561604584527221,43
0.938752290231739,0.753269859536192,0.7341598053892215,0.3573609571845385,0.6299840510366826,0.2494237994506362,0.6158344745635986,0.7636504546224512,0.7180671522472908,0.3514507560277891,0.6847133757961783,0.2363936228697086,0.6936789753495383,0.6576576576576577,0.6225165562913907,0.5820433436532507,0.6690391459074733,44
0.5534377353633949,0.7663992122849173,0.7251684131736527,0.360433722348023,0.6599425928878967,0.2479182891032169,0.2678642272949219,0.7684428082536358,0.7985432581275538,0.3922829581993569,0.5828025477707006,0.2956381260096931,0.6991037016310283,0.6696696696696697,0.65625,0.6501547987616099,0.6624605678233438,45
0.7856913282842694,0.7748980450897061,0.7190306886227545,0.3650625845737483,0.6884919052556026,0.248381620968438,0.6898974180221558,0.778632171654841,0.7170012435601351,0.3553217320922703,0.6990445859872612,0.2381985892566467,0.7247470416738124,0.6786786786786787,0.6456953642384106,0.6037151702786377,0.693950177935943,46
0.8274060422075009,0.7556931771326515,0.735815868263473,0.3583893837484093,0.6290181064050411,0.2505798989545931,0.6466033458709717,0.7692014144941711,0.7239296500266477,0.3546511627906977,0.6799363057324841,0.2398876404494382,0.6833891451317369,0.6411411411411412,0.669432918395574,0.7492260061919505,0.605,47
0.8314984225941275,0.7693099471689588,0.7404940119760479,0.3715217982416388,0.6536958775217288,0.2595042891962901,0.7665393948554993,0.7753129310443643,0.6979925386391899,0.3501529051987767,0.7292993630573248,0.2303822937625754,0.7241242361606297,0.6606606606606606,0.6686217008797655,0.7058823529411765,0.6350974930362117,48
1.1738822847783208,0.7711575988014664,0.719685628742515,0.3603484350313847,0.6728591931111465,0.2460636808957312,1.1175730228424072,0.7872263126992436,0.7127376088115118,0.3590963139120095,0.7213375796178344,0.2390501319261213,0.7285831625883437,0.6831831831831832,0.7129251700680274,0.8111455108359134,0.6359223300970874,49
0.4008145788472569,0.7707771583755574,0.7164015718562874,0.3597304661920956,0.6789729686627861,0.244683908045977,0.386148452758789,0.7726136301402139,0.7539527447148694,0.3724512913457181,0.6544585987261147,0.2602913236225459,0.682414319111103,0.6336336336336337,0.6453488372093024,0.6873065015479877,0.6082191780821918,50
1.122476461404812,0.7497918597937716,0.740185254491018,0.3586687914270537,0.619267884201292,0.2524382314694408,0.741895318031311,0.7589026780631136,0.7248179072659442,0.3499790180444818,0.6640127388535032,0.2376068376068376,0.6633510547075974,0.6381381381381381,0.6320610687022901,0.6408668730650154,0.6234939759036144,51
1.3775488947679897,0.7531213820845117,0.7571388473053893,0.365152738034094,0.5953900143563566,0.2633249850082895,0.7138209342956543,0.7623344757800032,0.7432936578433115,0.357492218763895,0.6401273885350318,0.2479950647748303,0.6982552419464026,0.6531531531531531,0.6637554585152838,0.7058823529411765,0.6263736263736264,52
1.2233099746846867,0.7858957765295586,0.7441803892215569,0.3816545298294811,0.6726185731367078,0.2664098759195529,1.1752231121063232,0.79347856543341,0.7384970687511103,0.3767993226079593,0.7085987261146497,0.2566320645905421,0.7243137856646418,0.6666666666666666,0.7008086253369272,0.804953560371517,0.6205250596658711,53
1.0901329197569525,0.7810185629116548,0.743993263473054,0.3784753770670543,0.6643010924168726,0.264619000730553,0.7788705229759216,0.7862035873080162,0.7207319239651803,0.3640776699029126,0.7165605095541401,0.2440347071583514,0.7144662376228688,0.6756756756756757,0.7008310249307479,0.7832817337461301,0.6340852130325815,54
1.2134122623654895,0.7548009561733457,0.6989708083832336,0.3447517412732679,0.6750677939065242,0.2314845202931845,0.7460751533508301,0.7648874683661994,0.6560667969443951,0.3310297166551486,0.7627388535031847,0.2113857016769638,0.6490175017375373,0.6156156156156156,0.6444444444444444,0.718266253869969,0.5843828715365239,55
1.0556958641120773,0.7663928446511619,0.7489427395209581,0.3707820377535467,0.6303117276568604,0.2626403561225168,0.9496244192123412,0.7765660243747429,0.7170012435601351,0.3527021535960991,0.6910828025477707,0.2367703218767048,0.7108106400454919,0.6756756756756757,0.6727272727272727,0.6873065015479877,0.658753709198813,56
0.7033130228876354,0.7496912572158323,0.7392028443113773,0.3581264680145535,0.6200956937799043,0.2517645535193939,0.5979636311531067,0.7619138592663632,0.6976372357434714,0.3408210689388071,0.7006369426751592,0.22517911975435,0.7106120643746221,0.6711711711711712,0.6572769953051643,0.6501547987616099,0.6645569620253164,57
0.7458640339934898,0.7494803193538933,0.727123877245509,0.3524788526009635,0.6328125,0.2442687017263132,0.6375333666801453,0.7599967267692957,0.7367205542725174,0.351138353765324,0.6385350318471338,0.2421497584541062,0.6578180144238146,0.6231231231231231,0.5983999999999999,0.5789473684210527,0.6192052980132451,58
0.5383980340586451,0.7516210318740619,0.7435815868263473,0.3609569556498624,0.6170772542453958,0.255083544804403,0.1485687494277954,0.7605453431606672,0.7404512346775626,0.3606126914660831,0.6560509554140127,0.2486421243210621,0.6189423137676123,0.6036036036036037,0.5510204081632654,0.5015479876160991,0.6113207547169811,59
1.159277511499599,0.7806031139192828,0.7426459580838324,0.3776641476989909,0.6655502392344498,0.2636300461178849,0.90837299823761,0.7872380937825173,0.7198436667258838,0.3638563937071399,0.7181528662420382,0.2436520799567801,0.6864399895296465,0.6561561561561562,0.5858951175406872,0.5015479876160991,0.7043478260869566,60
0.8706151157082198,0.7510157372716038,0.7332990269461078,0.3545501890723003,0.6242723865720436,0.2475807981784833,0.6555878520011902,0.7617780584010586,0.7031444306271096,0.3423848878394332,0.6926751592356688,0.2273915316257187,0.6930832483369287,0.6696696696696697,0.676470588235294,0.7120743034055728,0.6442577030812325,61
1.2893251742431504,0.7605755334736666,0.731184505988024,0.3605243829152663,0.6458017701937645,0.2500617512659009,0.994417667388916,0.7714821685344461,0.6676141410552496,0.3348738002132954,0.75,0.2155606407322654,0.7093664533482567,0.6696696696696697,0.6258503401360545,0.5696594427244582,0.6943396226415094,62
0.5838888594490326,0.7554371591137594,0.7171594311377245,0.350227839394721,0.6494738520408163,0.2397586815773984,0.5193578004837036,0.768903862539594,0.7100728370936223,0.3482428115015974,0.6942675159235668,0.232409381663113,0.6488550307340981,0.6261261261261262,0.5345794392523364,0.4427244582043343,0.6745283018867925,63
0.5641659463237145,0.7645196631252253,0.716944236526946,0.3588156751372316,0.674932227714878,0.2443636153690713,0.5871735215187073,0.7696766379208234,0.7235743471309292,0.3554266777133388,0.6831210191082803,0.2402015677491601,0.6727563205733421,0.6396396396396397,0.5774647887323943,0.5077399380804953,0.6693877551020408,64
0.5483549481202028,0.756356677819845,0.7164296407185629,0.3507005441535627,0.652555210077334,0.239783213710268,0.3956789970397949,0.7587119518771405,0.7790015988630308,0.3736153071500503,0.5907643312101911,0.2731958762886597,0.6691007229959653,0.6261261261261262,0.6753585397653195,0.8018575851393189,0.5833333333333334,65
0.6456646714381828,0.7621313212457876,0.7186283682634731,0.3567410322773844,0.6648329745674878,0.243773386342376,0.61423259973526,0.7739770517234132,0.7324569195238941,0.3602378929481733,0.6751592356687898,0.2456546929316338,0.652510628311475,0.6186186186186187,0.6462395543175488,0.718266253869969,0.5873417721518988,66
0.7064582916077026,0.7582340822958319,0.7280220808383233,0.3568378432196827,0.6429083951207845,0.246952900104122,0.2181891202926635,0.7649148514246196,0.6640611120980636,0.332038149063935,0.7484076433121019,0.2133454380390377,0.7023802002003809,0.6681681681681682,0.6382978723404256,0.6037151702786377,0.6770833333333334,67
0.9480129606709508,0.7551393013046095,0.7147455089820359,0.3497973981659202,0.6538829532769893,0.2387620822173052,0.6284680962562561,0.7629846642136542,0.7196660152780245,0.349009900990099,0.6735668789808917,0.2355233853006681,0.7145113684571573,0.6786786786786787,0.6907514450867052,0.739938080495356,0.6476964769647696,68
0.9291816850622258,0.7562550446580005,0.7071201347305389,0.3486818834397952,0.66796875,0.2359151955401638,0.5740654468536377,0.7684593654517503,0.792147806004619,0.3809523809523809,0.5732484076433121,0.2852614896988906,0.7028766393775555,0.6756756756756757,0.6746987951807228,0.6934984520123839,0.656891495601173,69
0.4098666065378103,0.7594373189173911,0.7415886976047904,0.3642181349416449,0.6308612440191388,0.2560111323258147,0.3919572234153747,0.7610600491366695,0.7203766210694618,0.3463455149501661,0.6640127388535032,0.2342696629213483,0.6462915993465056,0.6216216216216216,0.608695652173913,0.6068111455108359,0.6105919003115264,70
0.8960814025587664,0.7489003978387068,0.7224083083832336,0.3503470625588473,0.6381620931716656,0.2414511212386442,0.5593643188476562,0.7565486902619476,0.626399005151892,0.3183144246353322,0.7818471337579618,0.1998371998371998,0.5875041746021716,0.5690690690690691,0.4427184466019417,0.3529411764705882,0.59375,71
0.7605969814483277,0.7540355003474608,0.7215288173652694,0.3514131927041339,0.6427774234693877,0.2418053681211576,0.373192548751831,0.7670746105555959,0.6717001243560135,0.3371592539454806,0.7484076433121019,0.2175925925925926,0.6728014514076308,0.6486486486486487,0.572992700729927,0.4860681114551083,0.6977777777777778,72
0.9317243384743878,0.769113862779355,0.7388566616766467,0.3685722688505305,0.649549477713101,0.2572800202135051,0.923136830329895,0.7743569120570791,0.6660152780245159,0.3380281690140845,0.7643312101910829,0.2169981916817359,0.7043117999079331,0.6696696696696697,0.6696696696696697,0.6904024767801857,0.6501457725947521,73
0.5789667051709341,0.7541707004753513,0.7434880239520958,0.3617655275165286,0.6195678175584084,0.2554660529344074,0.3619371652603149,0.7619226154769045,0.6768520163439332,0.3387858960378044,0.7420382165605095,0.2195007065473386,0.6689924089936726,0.6351351351351351,0.6009852216748769,0.56656346749226,0.6398601398601399,74
0.482178575478628,0.7499444739526686,0.7052114520958084,0.3433989788475565,0.6568604002232321,0.2324643078833023,0.2825350761413574,0.7619549338539934,0.7390300230946882,0.3559842174484874,0.6464968152866242,0.2456140350877192,0.7006291238299831,0.6576576576576577,0.6586826347305389,0.6811145510835913,0.6376811594202898,75
0.4075894442905566,0.7577647198734037,0.720377994011976,0.3563767928672955,0.6596508012437216,0.2441356112242188,0.3253497183322906,0.7624818985247538,0.6949724640255818,0.3439052350019106,0.7165605095541401,0.2262443438914027,0.6814214407567538,0.6516516516516516,0.546875,0.4334365325077399,0.7407407407407407,76
0.7667822201094942,0.7479207574557261,0.7198259730538922,0.3477597961272897,0.6366028708133972,0.2392196817596116,0.4363287687301636,0.7548506222322415,0.7486232012790904,0.3565256934970441,0.6242038216560509,0.2495225970719287,0.6747240249483253,0.6501501501501501,0.6409861325115562,0.6439628482972136,0.6380368098159509,77
0.8047452412679523,0.7507320573399527,0.7555857035928144,0.3621847303269282,0.5913258391134497,0.2610332934468923,0.6147522926330566,0.7647710903679137,0.6995914016699236,0.3412543825477211,0.697452229299363,0.2258896338318721,0.6389262471906056,0.6201201201201201,0.6370157819225252,0.6873065015479877,0.5935828877005348,78
0.807751257797915,0.7687419690322959,0.7228012724550898,0.3612255018218667,0.667969061478351,0.247547281323877,0.6516238451004028,0.7765513776225647,0.7429383549475929,0.3650724001755155,0.6624203821656051,0.2519685039370078,0.6938233940192617,0.6501501501501501,0.6464339908952959,0.6594427244582043,0.6339285714285714,79
0.7178836024806885,0.7509728056836664,0.7387911676646707,0.3586197390185627,0.6221106328710346,0.2519204699502937,0.677520215511322,0.7526682561576856,0.7777580387280156,0.3697732997481108,0.5843949044585988,0.2704495210022107,0.638881116356317,0.6246246246246246,0.5210727969348659,0.4210526315789473,0.6834170854271356,80
0.5069918047346754,0.7604943003105324,0.718562874251497,0.3571550692426056,0.6661352040816326,0.2439850502219107,0.3796431720256805,0.7580751365650436,0.7727837981879553,0.3702609551944854,0.5987261146496815,0.2679971489665003,0.6743720044408742,0.6441441441441441,0.6279434850863422,0.6191950464396285,0.6369426751592356,81
0.4417782688212252,0.753389479714478,0.7436751497005988,0.3601756270727265,0.6148632485447731,0.2546817716418403,0.5026333332061768,0.7601210649589827,0.6256883993604548,0.3192245557350565,0.7866242038216561,0.2002432103769761,0.6459666573396277,0.6096096096096096,0.6187683284457478,0.653250773993808,0.5877437325905293,82
0.3555356479333546,0.76180894188581,0.6935348053892215,0.3484833416210841,0.6983975125568046,0.2321636806954309,0.3509331941604614,0.7633917484019119,0.6976372357434714,0.3408210689388071,0.7006369426751592,0.22517911975435,0.6861150475227685,0.6531531531531531,0.624390243902439,0.5944272445820433,0.6575342465753424,83
0.8291519185026249,0.7579139872357579,0.7461077844311377,0.3644964871194379,0.6203762755102041,0.2580580978909669,0.7119975686073303,0.7604210049709803,0.6399005151891988,0.3195703256126217,0.7579617834394905,0.2024670353041259,0.6918286111437056,0.6396396396396397,0.6685082872928176,0.7492260061919505,0.6034912718204489,84
1.696088103191581,0.7519059294777041,0.7305295658682635,0.3528010606503224,0.6258470860240771,0.2456348958007384,1.1842896938323977,0.762977340837565,0.6928406466512702,0.3403281190385349,0.7101910828025477,0.2237832413447064,0.6860338120210491,0.6516516516516516,0.6282051282051281,0.6068111455108359,0.6511627906976745,85
1.0660361373495912,0.7719936504225275,0.7391560628742515,0.3708334273656654,0.6551834130781499,0.2586006106197476,0.9026178121566772,0.7788388182236164,0.713981168946527,0.3590764331210191,0.7181528662420382,0.239384288747346,0.7269945572213847,0.6831831831831832,0.6874074074074074,0.718266253869969,0.6590909090909091,86
0.4974116940608995,0.7599265612182161,0.710001871257485,0.3512297226582941,0.6688456632653061,0.238142544917828,0.4999961853027344,0.764608384055673,0.7983656066796945,0.3894566971490048,0.5764331210191083,0.2940698619008935,0.6834523282997409,0.6456456456456456,0.632398753894081,0.628482972136223,0.6363636363636364,87
0.3648878837238529,0.7551210631699888,0.7359094311377246,0.3591408591408591,0.6305509048871881,0.2510713945589028,0.2767724990844726,0.7656538755943079,0.6500266477171789,0.3285616905248807,0.767515923566879,0.2090199479618386,0.6251974474000126,0.5975975975975976,0.6464379947229552,0.7585139318885449,0.5632183908045977,88
0.7720883118892145,0.733959944087788,0.7305482784431138,0.3448966129068948,0.6044972490232039,0.241279439847231,0.3745604753494262,0.7424206241554236,0.772606146740096,0.3606393606393606,0.5748407643312102,0.2627365356622999,0.7122728790764427,0.6606606606606606,0.6994680851063829,0.8142414860681114,0.6130536130536131,89
