Fold,Iteration,Test_AUC,Best_params,Best_epoch
Fold_0,0,0.7467333973491938,"{'nz': 256, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [256, 28]}",84
Fold_0,1,0.5972727869493136,"{'nz': 100, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [256, 28]}",41
Fold_0,2,0.7843781200098924,"{'nz': 100, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [128, 14]}",71
Fold_0,3,0.615986739862544,"{'nz': 128, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [128, 14]}",62
Fold_0,4,0.5898157533974713,"{'nz': 256, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [128, 14]}",23
Fold_0,5,0.7456991951710262,"{'nz': 256, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [256, 28]}",70
Fold_0,6,0.5883083783428951,"{'nz': 128, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [256, 28]}",10
Fold_0,7,0.6029359006848374,"{'nz': 100, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [256, 28]}",22
Fold_0,8,0.7582710221877548,"{'nz': 100, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [256, 28]}",98
Fold_0,9,0.7392128949722614,"{'nz': 256, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",60
Fold_0,10,0.6107200868335964,"{'nz': 256, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [128, 14]}",47
Fold_0,11,0.6025588279296415,"{'nz': 128, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [256, 28]}",47
Fold_0,12,0.6077517075136707,"{'nz': 128, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [128, 14]}",43
Fold_0,13,0.7782687780705477,"{'nz': 128, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [128, 14]}",56
