Fold,Iteration,Test_AUC,Best_params,Best_epoch
Fold_8,161,0.6334149162247593,"{'nz': 100, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [128, 14]}",44
Fold_8,162,0.6287641184999138,"{'nz': 128, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [256, 28]}",29
Fold_8,163,0.6233644463592489,"{'nz': 128, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [256, 28]}",23
Fold_8,164,0.6096303332523616,"{'nz': 256, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [256, 28]}",9
Fold_8,165,0.6143804741890981,"{'nz': 100, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",10
Fold_8,166,0.6322018672398858,"{'nz': 128, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 1, 'batch_size': [128, 14]}",36
Fold_8,167,0.5927137234951088,"{'nz': 128, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [128, 14]}",11
Fold_8,168,0.8059369886746446,"{'nz': 128, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",59
Fold_8,169,0.625795738745304,"{'nz': 256, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [256, 28]}",34
Fold_8,170,0.6125756436874856,"{'nz': 100, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [256, 28]}",10
Fold_8,171,0.6063421149524328,"{'nz': 100, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",9
Fold_8,172,0.6124610609748085,"{'nz': 128, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [256, 28]}",16
Fold_8,173,0.7660355832794794,"{'nz': 100, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [128, 14]}",31
Fold_8,174,0.7665332923891107,"{'nz': 256, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [128, 14]}",31
Fold_8,175,0.623715527790891,"{'nz': 100, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [128, 14]}",60
Fold_8,176,0.6165461256529305,"{'nz': 128, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",9
Fold_8,177,0.8035863625183143,"{'nz': 256, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [128, 14]}",43
Fold_8,178,0.6096793746533873,"{'nz': 256, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [128, 14]}",23
Fold_8,179,0.8058254233067349,"{'nz': 100, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [256, 28]}",48
Fold_9,180,0.6345142991586573,"{'nz': 128, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [128, 14]}",42
Fold_9,181,0.7832967050595143,"{'nz': 100, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.1, 'batch_size': [256, 28]}",53
Fold_9,182,0.8055816294883958,"{'nz': 100, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",38
Fold_9,183,0.8061119182826648,"{'nz': 128, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [256, 28]}",60
Fold_9,184,0.7816467521912034,"{'nz': 256, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [128, 14]}",35
Fold_9,185,0.6178062299384767,"{'nz': 100, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [256, 28]}",35
Fold_9,186,0.7996575504660461,"{'nz': 100, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [128, 14]}",32
Fold_9,187,0.6345607433515291,"{'nz': 100, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [128, 14]}",40
Fold_9,188,0.6264671552473535,"{'nz': 256, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [128, 14]}",29
Fold_9,189,0.6277759189915499,"{'nz': 128, 'd_dim': 128, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [256, 28]}",22
Fold_9,190,0.6091186450517838,"{'nz': 100, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [256, 28]}",9
Fold_9,191,0.7768425664083208,"{'nz': 256, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [128, 14]}",45
Fold_9,192,0.6292965079772486,"{'nz': 256, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [256, 28]}",41
Fold_9,193,0.7609775585937798,"{'nz': 100, 'd_dim': 128, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.01, 'batch_size': [256, 28]}",24
Fold_9,194,0.6297330681125477,"{'nz': 256, 'd_dim': 100, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [256, 28]}",61
Fold_9,195,0.6161870616256384,"{'nz': 128, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [256, 28]}",33
Fold_9,196,0.7882052374994079,"{'nz': 256, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.0001, 'lam': 0.1, 'batch_size': [128, 14]}",55
Fold_9,197,0.7708068074353486,"{'nz': 256, 'd_dim': 100, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [256, 28]}",52
Fold_9,198,0.6334971866124615,"{'nz': 100, 'd_dim': 256, 'lr': 0.001, 'lr_adv': 0.0001, 'lam': 1, 'batch_size': [256, 28]}",44
Fold_9,199,0.8041717274031432,"{'nz': 100, 'd_dim': 256, 'lr': 0.0001, 'lr_adv': 0.001, 'lam': 0.01, 'batch_size': [256, 28]}",38
,,0.6728676765017114,,
