fold,metric,value,nz,d_dim,lr,lr_adv,lam,batch_size,TX_drug_feat_data_test,TX_drug_adj_data_test,TX_gexpr_data_test,TY_test
0,auc_TEST,0.6243996855211591,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6522888438647588,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.631812513866648,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6498945919453707,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6248747699656867,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6297122911185214,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.636912081231944,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6437647442301108,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6337413510539784,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6224075950079496,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6222475558161754,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6360021855463162,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.630411446135928,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6463442516848874,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6375817230577806,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6475173413251165,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6365385362458268,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6596720977023623,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6447672161654494,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6540159413560706,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6412758735269294,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6582064684666938,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6313111340615039,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6532086727730643,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6430250041417257,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6559406056683504,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6454563054789678,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6510137464297272,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6429840111949638,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6573200559049615,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6450447141351319,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6519409034842111,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6365630165075933,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6586464503632414,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6406128320605484,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6502094091051923,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.640245003457174,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6580282479516366,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6409076677601577,256,128,0.0001,0.0001,0.01,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.5836969306843783,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6066011960841309,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.607992216988033,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6106158451552486,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6214448313193082,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6318916873924829,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6395663750475468,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6292384836468691,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6180747286186618,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6371287732013216,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6279193609737543,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6339804448764915,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6321669543845276,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6269299090401506,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6321093132808614,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.641935319995672,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6524305819703309,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.638671463387784,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6338326945021505,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6406907106872074,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6443909646838517,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6472516238521631,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6390192234543699,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6487594293510737,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6337952424144893,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6384093393035748,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6451584398864734,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6484809291386316,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6456570208034643,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6440297678897067,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6315454838048982,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6552821708214436,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6380091874652545,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6441588918936139,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6461596980425431,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6529425286966316,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6417324516487697,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6572691606826644,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6168304837455131,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6146173815423929,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6193904023885327,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6243508809084599,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6408381000922755,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6312371370814357,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6212498007140477,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6438865415652997,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6223422500712599,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6331231368914254,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6341134069926422,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6447134771341182,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6332993540719555,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6396865005849224,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6378044243897019,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6500439068738834,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6438011198662732,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6460007232829241,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6453513230171651,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6432773142508791,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6504584784698704,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.652652412036393,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6405902004454344,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6527691773651088,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6574799868592051,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6527321838092448,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6418408707709106,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6593972679999803,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6543306649145607,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.659141305581286,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6379535869055843,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6527237129918352,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6602464382165235,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6616946031632931,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6458712781838649,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6594500721774906,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.659715612906966,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6562007891455912,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6385073602945084,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6703529920387983,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6617356477880467,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6613489843878712,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.68282674441637,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6798426049080692,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6468000715013842,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6675427659643453,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6528541371763716,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6646086114777479,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.670964399074347,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6800704804996365,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6540888042359738,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6722236642640176,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6520192498152078,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6610893815205265,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.647532598350637,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6581832078285715,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6537557551367463,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.674991171028419,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6621982327563302,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6758982671558675,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6625394344627009,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6774446566979165,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6681275937368653,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6872397138121968,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.614713490445708,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6069639619268377,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.597917486202005,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6179686871869687,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6287051937679553,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6317971210901164,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6232217573221758,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6333965691436895,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6280877111421045,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6351687891158027,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6308818796266495,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6447193153820828,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6408563697266626,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6422238427509739,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6353353836617435,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6551338308435672,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.622464804682378,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6410037176595805,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6330448568942293,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6493316210407732,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.643912789519484,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.647432956153918,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6446262322831361,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6543243218278043,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6537165182562672,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6499627027560466,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6436418958385486,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6558583088353185,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6448872915400112,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6601582135515582,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6371067720440104,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6560230689627644,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6407791843984313,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6593874439021458,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6333565783356578,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6565912698999931,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6435158364028657,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6548448643900675,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6522130434264326,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6480215400302545,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6479347709473233,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6571201070224479,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6453423571624408,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6529093688282699,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.651577680029563,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6580820874919634,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.5926886612854098,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6079336949824414,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6170881482257081,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.618485471276645,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6013536827977459,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6151422451093435,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6022413046375267,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6372663231524833,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6181102221672251,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6350859966804794,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6208507248515077,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6340474682598758,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.631409676743832,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6254832406054915,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6062730829272007,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6384076263579632,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.64430577501523,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6435704716673376,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6375349813432836,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6366789999550397,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6285207413189156,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6468450556362337,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6368532021017363,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6428934635378203,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_val,0.6436662351507767,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
0,auc_TEST,0.6538905304682289,256,128,0.001,0.001,0.1,"[256, 28]",cuda:0,cuda:0,cuda:0,cuda:0
