Iteration,Epoch,Train AUC,Train Accuracy,Train F1,Train Recall,Train Precision,Train W_distance,Train critic_loss,Train gen_loss,Val AUC,Val Accuracy,Val F1,Val Recall,Val Precision,Val W_distance,Test AUC,Test Accuracy,Test F1,Test Recall,Test Precision,Train total_loss,Val critic_loss,Val gen_loss,Val total_loss,Test W_distance,Test critic_loss,Test gen_loss,Test total_loss
1,4,0.7414527536012991,0.7297623502994012,0.3491741589490524,0.6177643119119758,0.2433646386280114,1.4443130714450767,-1.3922923947031984,0.3179864566483183,0.7504002384236529,0.7150470776336827,0.3474369406021155,0.6799363057324841,0.2333333333333333,1.3686184883117676,0.6478441000460335,0.6411411411411412,0.5359223300970873,0.4272445820433436,0.71875,0.3178472274088483,-1.3686184883117676,0.3056169152259826,0.3054800629615783,1.736048460006714,-1.736048460006714,1.0919045209884644,1.0917309522628784
1,5,0.750077685284743,0.7344404940119761,0.3543301712959804,0.6213003589948145,0.247836048879837,1.0497420008311014,-1.02259670608861,0.3139847268601377,0.7546780452826631,0.7893053828388701,0.3777544596012592,0.5732484076433121,0.2816901408450704,0.8884105682373047,0.7032557383855799,0.6636636636636637,0.6636636636636637,0.6842105263157895,0.6443148688046647,0.3138824671895287,-0.8884105682373047,0.3036403954029083,0.3035515546798706,1.2268394231796265,-1.2268394231796265,1.1233152151107788,1.123192548751831
1,6,0.7569678947160037,0.7299494760479042,0.3575006121585825,0.6401977198437375,0.2479925880172946,0.72758347716874,-0.7134208975370951,0.3112715037461526,0.767497137515172,0.7191330609344466,0.3549571603427172,0.6926751592356688,0.2386176631925397,0.5594487190246582,0.6740741409345694,0.6471471471471472,0.6299212598425198,0.6191950464396285,0.6410256410256411,0.3112001616563989,-0.5594487190246582,0.2993332147598266,0.2992772758007049,0.8822431564331055,-0.8822431564331055,1.1752567291259766,1.175168514251709
1,7,0.7654498520260674,0.704940119760479,0.3523903400689995,0.6842650929101204,0.2372984484332218,0.5629621228772009,-0.5515156654808335,0.3075311103980698,0.7695954439685311,0.6446971042813999,0.3270524899057873,0.7738853503184714,0.2073378839590443,0.6121134757995605,0.6767729648250278,0.6636636636636637,0.6327868852459017,0.5975232198142415,0.6724738675958188,0.3074759588315218,-0.6121134757995605,0.2992398142814636,0.2991786003112793,0.7665027976036072,-0.7665027976036072,1.351608395576477,1.351531744003296
1,8,0.7780670604600707,0.7125187125748503,0.3632444978654619,0.6986607142857143,0.2454214505740689,0.8535554793780435,-0.8237801219531876,0.3015986939033348,0.7847672503715817,0.7107834428850596,0.3630672926447574,0.7388535031847133,0.2406639004149377,0.9486796855926514,0.7185911958768469,0.6771771771771772,0.6747352496217852,0.6904024767801857,0.6597633136094675,0.3015163158911396,-0.9486796855926514,0.2894620597362518,0.2893671989440918,0.8209341764450073,-0.8209341764450073,1.2788188457489014,1.2787367105484009
1,9,0.787776982079512,0.7350486526946107,0.3783368458025992,0.6870515069366927,0.2610421084519842,1.1169003988811357,-1.0695473795790158,0.2969393563841631,0.7947506040193234,0.729969799253864,0.3687707641196013,0.7070063694267515,0.249438202247191,1.330715298652649,0.7262544115390517,0.6891891891891891,0.703862660944206,0.7616099071207431,0.6542553191489362,0.2968324016462053,-1.330715298652649,0.289278894662857,0.289145827293396,1.152652382850647,-1.152652382850647,1.219288349151611,1.2191730737686155
1,10,0.7939714033753797,0.7371257485029941,0.3843996494303243,0.6991869918699187,0.2650631534417115,1.3624003381072405,-1.2987446754456995,0.2939088157907931,0.7988695254579657,0.7480902469355125,0.3840139009556906,0.7038216560509554,0.2640382317801673,1.1184550523757937,0.7088158571699357,0.6576576576576577,0.6656891495601174,0.7027863777089783,0.6323119777158774,0.2937789413232486,-1.1184550523757937,0.2872650325298309,0.2871531844139099,0.8572984933853149,-0.8572984933853149,1.1310393810272217,1.130953669548035
1,11,0.7969249466083641,0.709749251497006,0.3716936039210921,0.7316217509169192,0.249131190269331,1.6183597331989312,-1.5409760770326604,0.2919878526897487,0.7969278755713826,0.7003020074613608,0.3587989357658684,0.7515923566878981,0.2356465302046929,1.6735564470291138,0.7305598931301844,0.6696696696696697,0.6726190476190476,0.6996904024767802,0.6475644699140402,0.2918337550820459,-1.6735564470291138,0.2849122583866119,0.2847448885440826,1.3670791387557983,-1.3670791387557983,1.430661916732788,1.4305251836776731
1,12,0.8016498623730615,0.7360778443113772,0.3869958275382475,0.7101611102249162,0.2659657088237051,1.9794411904797584,-1.8720345169841173,0.2896720526282659,0.8025057408900386,0.7464913839047789,0.3825183903072263,0.7038216560509554,0.2626262626262626,1.79319429397583,0.7358943577430973,0.6861861861861862,0.7109266943291839,0.7956656346749226,0.6425,0.2894848491765673,-1.79319429397583,0.2804543972015381,0.2802750766277313,1.4736738204956057,-1.4736738204956057,1.3666993379592896,1.3665519952774048
1,13,0.8052273422175467,0.7431044161676646,0.3928263417438801,0.7082369826967546,0.2717870257037943,2.2285053410216005,-2.1018650445217144,0.2880111241947391,0.8040076698036188,0.7548410019541659,0.3909973521624006,0.7054140127388535,0.2704517704517704,2.1419577598571777,0.7143398712868606,0.6666666666666666,0.6091549295774648,0.5356037151702786,0.7061224489795919,0.287800937690287,-2.1419577598571777,0.279955506324768,0.2797413170337677,1.6988141536712646,-1.6988141536712646,1.4450469017028809,1.444877028465271
1,14,0.8065310146630027,0.7284431137724551,0.3862550222034256,0.7280191311279394,0.2628579651748453,2.3035651742341274,-2.170096465409873,0.2873696875786353,0.8013696623732579,0.7358322970332208,0.3780844834797156,0.7197452229299363,0.2563811684628474,2.4063167572021484,0.7103683578694636,0.6576576576576577,0.625,0.5882352941176471,0.6666666666666666,0.2871526779320945,-2.4063167572021484,0.2817433774471283,0.28150275349617,1.940057277679444,-1.940057277679444,1.5031096935272217,1.5029157400131226
1,15,0.8114490967844521,0.7227825598802395,0.3881213472936414,0.7491828111297137,0.2619007803790412,2.628398929812951,-2.4687694482103795,0.285309711455585,0.8036822571791372,0.7479125954876532,0.3854482459939368,0.7085987261146497,0.2647233789411065,2.239114761352539,0.7165332298332867,0.6621621621621622,0.6564885496183206,0.6656346749226006,0.6475903614457831,0.2850628345107638,-2.239114761352539,0.2860890030860901,0.2858650982379913,1.6382312774658203,-1.6382312774658203,1.6373069286346436,1.6371431350708008
1,16,0.810382020899792,0.7485684880239521,0.398019757621917,0.7085659594831711,0.2767342615954895,2.8621943556619978,-2.681950129434734,0.2852334016186748,0.8049409226434968,0.732989873867472,0.3781547372776169,0.7277070063694268,0.2554499720514254,2.733064889907837,0.7255323181904341,0.6756756756756757,0.6795252225519287,0.7089783281733746,0.6524216524216524,0.2849652066057312,-2.733064889907837,0.2802607715129852,0.2799874544143677,2.161677598953247,-2.161677598953247,1.3741648197174072,1.3739486932754517
2,0,0.6041852858730542,0.6714539670658682,0.2531107093480804,0.4745194991626126,0.1725838264299802,11.464663738764482,-8.972156288809405,0.3770728655025631,0.6840292769471583,0.7189554094865873,0.2987588652482269,0.5366242038216561,0.207002457002457,10.919872283935549,0.4888301185135708,0.53003003003003,0.1741424802110818,0.1021671826625387,0.5892857142857143,0.376175649873682,-10.919872283935549,0.3281634449958801,0.3270714581012726,10.903993606567385,-10.903993606567385,0.9641687273979188,0.9630783200263976
2,1,0.6773190795245895,0.7334861526946108,0.3035622600914403,0.4949768776909584,0.2189075778412497,6.65396273493053,-5.904247338472012,0.3411899361960188,0.714454879724692,0.688044057559069,0.3193798449612403,0.6560509554140127,0.2110655737704918,3.9398159980773926,0.5642527687766836,0.5780780780780781,0.4606525911708253,0.3715170278637771,0.6060606060606061,0.3405995114621717,-3.9398159980773926,0.3175853788852691,0.3171913921833038,4.22311544418335,-4.22311544418335,1.070732831954956,1.0703104734420776
2,2,0.7092167987761084,0.732756362275449,0.3287349298488872,0.5576463084037634,0.2330634143090406,2.6554438653820287,-2.4989823413555494,0.3304206565647068,0.7293353431224583,0.7498667614141056,0.345724907063197,0.5923566878980892,0.2440944881889764,3.540914535522461,0.6062063923313686,0.6186186186186187,0.5381818181818182,0.4582043343653251,0.6519823788546255,0.3301707583305714,-3.540914535522461,0.3212232291698456,0.3208691477775574,3.936253070831299,-3.936253070831299,1.1841143369674685,1.1837207078933716
2,3,0.7259109235578017,0.7248222305389221,0.3381416387244863,0.5995052665177146,0.2354803322363265,2.258077288530544,-2.139483109250397,0.3238183845303016,0.743284464126283,0.7317463137324569,0.3406113537117904,0.6210191082802548,0.2346570397111913,2.393829345703125,0.6570598164077661,0.6336336336336337,0.5563636363636363,0.4736842105263157,0.6740088105726872,0.3236044362193766,-2.393829345703125,0.3111396431922912,0.3109002709388733,2.8378586769104004,-2.8378586769104004,1.2122552394866943,1.211971402168274
2,4,0.7355683442396573,0.7210797155688623,0.34059589904665,0.613808498764251,0.2356884834384375,1.4438922569423378,-1.3937645136774657,0.320348597590081,0.7454435864419474,0.7059868537928584,0.333467579540878,0.6592356687898089,0.2231805929919137,1.2576355934143066,0.6849777504986958,0.6546546546546547,0.5542635658914729,0.4427244582043343,0.7409326424870466,0.3202092211387131,-1.2576355934143066,0.3069638013839721,0.3068380355834961,1.658674716949463,-1.658674716949463,1.1364177465438845,1.1362519264221191
2,5,0.7451501080983638,0.725748502994012,0.3488826691545604,0.6261361824270452,0.2418093361251385,0.8538814063557608,-0.8341595714900665,0.316155149426289,0.7523835997131785,0.7399182803339848,0.3504880212954747,0.6289808917197452,0.2429274292742927,0.6570353507995605,0.721596909440468,0.6771771771771772,0.6273830155979203,0.5603715170278638,0.7125984251968503,0.3160717334691397,-0.6570353507995605,0.3037319481372833,0.3036662340164184,0.8833785057067871,-0.8833785057067871,1.1662746667861938,1.1661863327026367
2,6,0.751766832196146,0.7295190868263473,0.3530780763980575,0.6289563900183369,0.2454268292682926,0.5757935955852805,-0.5565818640855169,0.3130566982095113,0.7593885681462433,0.761947059868538,0.3691148775894538,0.6242038216560509,0.2620320855614973,0.5646187663078308,0.6803924577349736,0.6396396396396397,0.654178674351585,0.7027863777089783,0.6118598382749326,0.3130010400231025,-0.5646187663078308,0.3008727431297302,0.3008162677288055,0.5716856122016907,-0.5716856122016907,1.1609762907028198,1.1609190702438354
2,7,0.7596108641373887,0.7441710329341318,0.3651350159047111,0.6269834941392234,0.2575668238993711,0.8171319258427192,-0.7945399892098176,0.3091288601566931,0.7656284029818241,0.6562444483922544,0.3264879916463626,0.7468152866242038,0.2089086859688196,0.6639623641967773,0.7066405509572251,0.6726726726726727,0.6550632911392404,0.6408668730650154,0.6699029126213593,0.3090494061577721,-0.6639623641967773,0.3018625676631927,0.3017961680889129,0.3574795722961426,-0.3574795722961426,1.4042479991912842,1.404212236404419
2,8,0.7720740263480109,0.7348428143712575,0.3701102418207681,0.6639024001275815,0.256571446180395,1.186616920996569,-1.1451774184184964,0.3040785905486809,0.777145526308751,0.668502398294546,0.3378282469836763,0.7579617834394905,0.217351598173516,1.5294204950332642,0.7260738882018973,0.6816816816816816,0.6656151419558359,0.653250773993808,0.6784565916398714,0.3039640728068398,-1.5294204950332642,0.293569415807724,0.2934164702892303,1.2052477598190308,-1.2052477598190308,1.4095474481582642,1.4094269275665283
2,9,0.7808994265277758,0.7428424401197605,0.3781814891065813,0.6663477636928964,0.2640090972266093,1.5967117782124505,-1.5277440549995371,0.3000466208971903,0.7860141347526672,0.7297921478060047,0.3665139525197834,0.7006369426751592,0.2481669486745628,1.6122570037841797,0.7199631732392205,0.6741741741741741,0.6061705989110707,0.5170278637770898,0.7324561403508771,0.2998938464916899,-1.6122570037841797,0.2960855364799499,0.2959243059158325,1.2247371673583984,-1.2247371673583984,1.6733981370925903,1.6732757091522217
2,10,0.787761671014366,0.7140063622754491,0.3690370523273815,0.7126116071428571,0.2489902788223169,2.112077660189417,-2.0026724016238115,0.2967228916590799,0.7876058546252533,0.7173565464558536,0.3602734217933253,0.7133757961783439,0.2409897794513179,2.55908751487732,0.724503335168654,0.6666666666666666,0.6563467492260062,0.6563467492260062,0.6563467492260062,0.2965226244189172,-2.55908751487732,0.2900901436805725,0.2898342311382293,2.061154127120972,-2.061154127120972,1.5341339111328125,1.5339277982711792
2,11,0.7959347125450413,0.7337200598802395,0.3822712276436881,0.7022328548644338,0.2626148156984373,2.814088013928808,-2.642040860724306,0.2928684445198424,0.7960339460770267,0.7640788772428495,0.3851851851851852,0.6624203821656051,0.2715404699738903,2.354789972305298,0.6826670517831194,0.6471471471471472,0.6390168970814132,0.6439628482972136,0.6341463414634146,0.29260424043377,-2.354789972305298,0.283161848783493,0.2829263806343078,1.8620731830596924,-1.8620731830596924,1.4736064672470093,1.473420262336731
2,12,0.800752318962781,0.7519180389221557,0.3930966604866214,0.6846049589412422,0.2757015347075066,3.0221373346751323,-2.827071776861202,0.2905529082713727,0.7984301228926188,0.7635459228992716,0.3902885936784241,0.678343949044586,0.2739549839228296,2.924025058746338,0.7313180911462329,0.6741741741741741,0.6886657101865136,0.7430340557275542,0.6417112299465241,0.2902702010936864,-2.924025058746338,0.2855948209762573,0.2853024303913116,2.3781447410583496,-2.3781447410583496,1.4668009281158447,1.466563105583191
2,13,0.8039682898706756,0.7399139221556886,0.3907955292570677,0.7107214029493822,0.269487683240139,3.4356239344545467,-3.1988774208965416,0.2890324894896524,0.7993961717210698,0.6963936756084562,0.3567933759879563,0.7547770700636943,0.2336126170527353,3.4242191314697266,0.7109821372157886,0.6681681681681682,0.6497622820919177,0.6346749226006192,0.6655844155844156,0.2887126017475626,-3.4242191314697266,0.2932130396366119,0.2928706109523773,2.7835826873779297,-2.7835826873779297,2.0051212310791016,2.004842758178711
2,14,0.8068571143256527,0.7481755239520959,0.3966464166423816,0.7051649928263989,0.2759255216292923,3.800834775399305,-3.5221492690240552,0.2875490923127728,0.8032272526386441,0.706342156688577,0.3712438189425637,0.7770700636942676,0.2438780609695152,3.824141025543213,0.7250719836806904,0.6756756756756757,0.6746987951807228,0.6934984520123839,0.656891495601173,0.2871968773858705,-3.824141025543213,0.2804102599620819,0.280027836561203,3.2190656661987305,-3.2190656661987305,1.7667152881622314,1.7663934230804443
2,15,0.8102958518004413,0.7412238023952096,0.394394569739435,0.7179528061224489,0.2718710378554609,3.7888856796447374,-3.5142939727463407,0.2859120153202982,0.8056309120341538,0.7406288861254219,0.3844856661045531,0.7261146496815286,0.2614678899082568,3.601607322692871,0.7027502730415475,0.6636636636636637,0.5942028985507246,0.5077399380804953,0.7161572052401747,0.2855605859230235,-3.601607322692871,0.2806293666362762,0.2802692055702209,3.0015978813171387,-3.0015978813171387,1.7999475002288818,1.799647331237793
2,16,0.8122142423860375,0.7446482035928144,0.3984836463016838,0.7207781852974008,0.2753579043557722,4.252850148777762,-3.919234420011144,0.2848322217692872,0.8028438898207619,0.7621247113163973,0.393294064340734,0.6910828025477707,0.2748575047498416,4.19825553894043,0.7332496908537851,0.6936936936936937,0.7026239067055393,0.7461300309597523,0.6639118457300276,0.2844402983272862,-4.19825553894043,0.2812258601188659,0.2808060348033905,3.553183078765869,-3.553183078765869,1.737720012664795,1.737364649772644
3,0,0.6139410586480923,0.6828031437125749,0.2597816593886463,0.4742884477397752,0.1788796343626905,7.641437035455497,-5.8680103491880224,0.3671071143385893,0.690736056610334,0.6649493693373602,0.2962686567164179,0.6321656050955414,0.1934697855750487,7.253585815429687,0.4993004720685267,0.5345345345345346,0.225,0.1393188854489164,0.5844155844155844,0.3665203133036702,-7.253585815429687,0.3267772495746612,0.3260518908500671,7.187295913696289,-7.187295913696289,0.9872828722000122,0.9865641593933104
3,1,0.6858138628429586,0.719938248502994,0.3078274945080356,0.5306545483536634,0.2167936942218748,4.188752040463293,-3.839028137672447,0.3378190962675803,0.7180481101231982,0.7686978148871914,0.3470411233701103,0.5509554140127388,0.2532942898975109,1.5670890808105469,0.5635035969274929,0.5735735735735735,0.4227642276422764,0.3219814241486068,0.6153846153846154,0.3374351934538134,-1.5670890808105469,0.324516087770462,0.3243593871593475,1.7488422393798828,-1.7488422393798828,1.0651882886886597,1.065013408660889
3,2,0.7183815786358905,0.7261695359281437,0.334523295209077,0.5866496530823829,0.2339694656488549,1.8374012638708788,-1.7388637461035907,0.3270502024425004,0.7405910537637695,0.7553739562977438,0.3556387459054749,0.6050955414012739,0.2518223989396951,1.3582477569580078,0.6068201716776936,0.6066066066066066,0.5253623188405797,0.4489164086687306,0.6331877729257642,0.3268763160678899,-1.3582477569580078,0.3166768252849579,0.3165409862995147,1.6265032291412354,-1.6265032291412354,1.1032735109329224,1.103110909461975
3,3,0.7333979715412673,0.7378836077844312,0.3473196188523635,0.5943230744697815,0.2453507126164379,1.1002376880474434,-1.0427822679348155,0.3210271876372263,0.7480854147641809,0.6971042813998934,0.3332029722330856,0.678343949044586,0.2208398133748056,0.7205795049667358,0.6489994494038217,0.6336336336336337,0.5464684014869887,0.4551083591331269,0.6837209302325581,0.3209229094104328,-0.7205795049667358,0.3116532564163208,0.3115811944007873,0.9438334703445436,-0.9438334703445436,1.115293264389038,1.115198850631714
