Epoch,Train AUC,Train Accuracy,Train F1,Train Recall,Train Precision,Train W_distance,Train critic_loss,Train gen_loss,Val AUC,Val Accuracy,Val F1,Val Recall,Val Precision,Val W_distance,Test AUC,Test Accuracy,Test F1,Test Recall,Test Precision,Train total_loss,Val critic_loss,Val gen_loss,Val total_loss,Test W_distance,Test critic_loss,Test gen_loss,Test total_loss,Iteration
4,0.741731603509393,0.7119854041916168,0.3430437287918561,0.6406536468712635,0.234232921426906,0.6775495689072295,-0.6644501079253093,0.3174269553608523,0.7486852947881761,0.7518209273405578,0.3588802202845342,0.6226114649681529,0.2520954223081882,0.2819046974182129,0.6925055736580347,0.6516516516516516,0.6000000000000001,0.5386996904024768,0.6770428015564203,0.3173605103500594,-0.2819046974182129,0.3114717602729797,0.311443567276001,0.5084513425827026,-0.5084513425827026,1.0919417142868042,1.091890811920166,10
6,0.758600923027568,0.7572604790419162,0.3704746190429971,0.6086748524956147,0.2662713637949075,0.5222248103804217,-0.4991401423594195,0.3106977752761212,0.7670706304598952,0.6635281577544857,0.3307420494699646,0.7452229299363057,0.2125340599455041,0.4783793091773987,0.6315338165341324,0.6036036036036037,0.5335689045936396,0.4674922600619195,0.6213991769547325,0.3106478612618855,-0.4783793091773987,0.2993669509887695,0.2993191182613373,0.4953454136848449,-0.4953454136848449,1.296589970588684,1.296540379524231,11
6,0.7561554403129045,0.7215475299401197,0.3536821074119921,0.6495692405871091,0.2429948375160395,0.3256229573782689,-0.3177954737439997,0.3127334787281687,0.7634702358891279,0.7065198081364363,0.3485804416403785,0.7038216560509554,0.2316561844863731,0.2638226747512817,0.6766014676547312,0.6336336336336337,0.6390532544378699,0.6687306501547987,0.6118980169971672,0.3127016991807944,-0.2638226747512817,0.3053456246852875,0.3053192496299743,0.3877932429313659,-0.3877932429313659,1.1619365215301514,1.1618977785110474,12
6,0.748353194097264,0.7188435628742516,0.3471648924614382,0.6369071343164607,0.2386143049126474,0.9241105459407418,-0.9029125231928832,0.314494569983311,0.7604214825824644,0.7610588026292414,0.3658651579443659,0.6178343949044586,0.2598794373744139,0.7809640169143677,0.6610223036583055,0.6441441441441441,0.5586592178770949,0.4643962848297213,0.7009345794392523,0.3144042787309917,-0.7809640169143677,0.3033353984355926,0.3032573163509369,1.1745342016220093,-1.1745342016220093,1.1176007986068726,1.117483377456665,13
7,0.7758093894814151,0.7421126497005988,0.3750595170615577,0.6594116240133939,0.2620556365249351,1.2606711551100909,-1.2115054888996537,0.3022765866296734,0.7843119274234325,0.7368982057203767,0.3732543377063055,0.7022292993630573,0.254178674351585,1.1250149011611938,0.7278339907391527,0.6816816816816816,0.6845238095238095,0.7120743034055728,0.6590257879656161,0.302155436080784,-1.1250149011611938,0.2891855537891388,0.2890730500221252,1.2843825817108154,-1.2843825817108154,1.0789673328399658,1.0788389444351196,14
6,0.7565154830454597,0.7336545658682635,0.3584033897541076,0.6342027598309006,0.2497800955013822,0.7256271407275856,-0.7104063205956342,0.3099342419358784,0.7559714171815318,0.7443595665304672,0.3555754590237349,0.6321656050955414,0.2473520249221183,0.6112099885940552,0.5325799492729424,0.5585585585585585,0.5893854748603352,0.653250773993808,0.5368956743002544,0.309863201303819,-0.6112099885940552,0.3049484491348266,0.3048873245716095,0.7581834197044373,-0.7581834197044373,1.2462605237960815,1.2461847066879272,15
6,0.7524208295269619,0.727937874251497,0.3520078441859428,0.6297241269335034,0.2442781145614252,1.2723193982404148,-1.2230082581433173,0.3134067863761308,0.7563242128644334,0.7100728370936223,0.3429951690821256,0.678343949044586,0.2295258620689655,0.7107536792755127,0.690655209452202,0.6471471471471472,0.5941278065630398,0.5325077399380805,0.671875,0.3132844855503168,-0.7107536792755127,0.303819328546524,0.3037482500076294,1.0565780401229858,-1.0565780401229858,1.0841810703277588,1.0840754508972168,16
6,0.7634311230415636,0.746126497005988,0.3692701069270107,0.6330092445011157,0.2606655290102389,0.8863073744459781,-0.8649204764699195,0.3083226122185141,0.7699786475825854,0.7361875999289395,0.3574210298572046,0.6576433121019108,0.2453951277480689,0.8617895841598511,0.6625296735235446,0.6231231231231231,0.6459802538787024,0.7089783281733746,0.5932642487046632,0.308236120170867,-0.8617895841598511,0.3029077053070068,0.3028215169906616,1.0869207382202148,-1.0869207382202148,1.1573089361190796,1.1572002172470093,17
6,0.7561905282362922,0.737687125748503,0.3590892465252377,0.6263157894736842,0.251698500192283,1.2391894845905418,-1.20086134969742,0.3115058343389077,0.7658110097725678,0.7585716823592112,0.3670237540754541,0.6273885350318471,0.2593811718235681,0.7968298196792603,0.6695520313388513,0.6366366366366366,0.6265432098765433,0.628482972136223,0.6246153846153846,0.3113857482039383,-0.7968298196792603,0.3007534444332123,0.3006737530231476,1.1073797941207886,-1.1073797941207886,1.118476152420044,1.1183654069900513,18
10,0.7866543351290709,0.7356193862275449,0.377393411920238,0.6829346092503987,0.2607398386360177,1.3323773212061671,-1.285174466611561,0.2976470988667654,0.7844383352628836,0.690886480724818,0.3488023952095808,0.7420382165605095,0.2279843444227005,0.8462200164794922,0.7154681421440756,0.6591591591591591,0.686896551724138,0.7708978328173375,0.6194029850746269,0.2975185814201047,-0.8462200164794922,0.3030028045177459,0.3029181957244873,0.4170753955841064,-0.4170753955841064,1.556173324584961,1.5561316013336182,19
6,0.760183569690566,0.7087761976047904,0.3519197135004581,0.6739771911635697,0.2381301248274113,0.8955636352836015,-0.8733192191174822,0.3115762407372812,0.765530333423761,0.7365429028246581,0.3577306193157211,0.6576433121019108,0.2456870910172516,0.2858544588088989,0.6702019153526072,0.6276276276276276,0.6507042253521127,0.7151702786377709,0.5968992248062015,0.3114889088153694,-0.2858544588088989,0.3028880059719085,0.3028594255447387,0.6119517087936401,-0.6119517087936401,1.1301994323730469,1.130138278007507,20
7,0.76384622566828,0.7393338323353293,0.3650865998176846,0.6385522959183674,0.2556165432729129,0.569586844572764,-0.5603292390085132,0.3091178689352766,0.7650624333731979,0.6379463492627465,0.3247183565275017,0.7802547770700637,0.205020920502092,0.5400270223617554,0.69517731904792,0.6606606606606606,0.6258278145695365,0.5851393188854489,0.6725978647686833,0.3090618360113761,-0.5400270223617554,0.3034428358078003,0.3033888339996338,0.8117798566818237,-0.8117798566818237,1.1681798696517944,1.1680986881256104,21
6,0.7538248424475325,0.7297717065868263,0.355743921481151,0.6358344629614864,0.2469571680758153,0.4755988961208366,-0.4517006220385254,0.3137562362019887,0.7670370384521821,0.6789838337182448,0.3455269829771821,0.7595541401273885,0.2236286919831223,0.382584810256958,0.671691232884131,0.6486486486486487,0.5865724381625442,0.5139318885448917,0.6831275720164609,0.3137110661397844,-0.382584810256958,0.3023834526538849,0.3023451864719391,0.4795582592487335,-0.4795582592487335,1.138135552406311,1.1380876302719116,22
6,0.7537798340246873,0.7435067365269461,0.3589767572370574,0.6122676876445721,0.2539283469516027,0.9725078614172108,-0.9485348942405182,0.312683391267668,0.759649344016547,0.658376265766566,0.3292640390652249,0.7515923566878981,0.2108083966056275,0.4343494176864624,0.6649486862414138,0.6441441441441441,0.5878260869565217,0.5232198142414861,0.6706349206349206,0.3125885377782438,-0.4343494176864624,0.3038326799869537,0.3037892580032348,0.7100913524627686,-0.7100913524627686,1.1040414571762085,1.1039704084396362,23
6,0.7572946696372314,0.7325879491017964,0.3591560348886746,0.6382690468600574,0.2498829989703909,0.6488192581131073,-0.6337041957142155,0.3109430456589795,0.7589230561531007,0.7628353171078345,0.3657957244655582,0.6130573248407644,0.2606635071090047,0.602852463722229,0.6537923440052713,0.6291291291291291,0.584873949579832,0.5386996904024768,0.6397058823529411,0.3108796752394082,-0.602852463722229,0.306159496307373,0.3060992062091827,0.6942627429962158,-0.6942627429962158,1.200222134590149,1.2001527547836304,24
4,0.7398716158013596,0.7564277694610778,0.3583980283425754,0.5797321001435177,0.2593728819605465,1.1690925665244372,-1.1372602401234344,0.3176297517772206,0.7463018542788258,0.7559069106413218,0.3561387066541705,0.6050955414012739,0.2523240371845949,0.5302939414978027,0.6255945987417524,0.6036036036036037,0.5728155339805825,0.5479876160990712,0.6,0.3175160257532083,-0.5302939414978027,0.3064711689949035,0.3064181506633758,0.938542366027832,-0.938542366027832,1.1647454500198364,1.16465163230896,25
6,0.7529168569849869,0.7604603293413174,0.3677581863979848,0.5935905612244898,0.2664042933810375,0.4988651132869149,-0.4855775739484561,0.3129843894771473,0.7568892272500913,0.7692307692307693,0.3672674135411593,0.6003184713375797,0.2645614035087719,0.4144082069396972,0.6380597351722643,0.6096096096096096,0.5652173913043478,0.5232198142414861,0.6145454545454545,0.3129358317197523,-0.4144082069396972,0.3031034171581268,0.3030619621276855,0.4686415195465088,-0.4686415195465088,1.2644855976104736,1.2644387483596802,26
9,0.7969710435747914,0.7521332335329342,0.3918273645546373,0.6804879993620924,0.2751216996034688,1.1241401274047211,-1.0741494724136629,0.2922956421882092,0.7938635202895727,0.706342156688577,0.3615295480880649,0.7452229299363057,0.2386537480877103,1.0379047393798828,0.7546146278060095,0.6921921921921922,0.6926536731634183,0.7151702786377709,0.6715116279069767,0.2921882272409681,-1.0379047393798828,0.2872413694858551,0.2871375679969787,0.96470308303833,-0.96470308303833,1.2072961330413818,1.2071996927261353,27
6,0.7551822937797277,0.7355351796407186,0.3599184782608695,0.6336815245993143,0.2513362218919004,1.044550023036089,-1.015435155777785,0.3116737567200632,0.7668631878719797,0.7557292591934625,0.3689765947682423,0.6401273885350318,0.2591876208897485,0.6451393961906433,0.6377708978328174,0.6126126126126126,0.5811688311688311,0.5541795665634675,0.6109215017064846,0.3115722132044858,-0.6451393961906433,0.2982441186904907,0.2981795966625213,0.9593647122383118,-0.9593647122383118,1.1631124019622805,1.163016438484192,28
6,0.7616331804900487,0.7317739520958084,0.3616850730317065,0.6478940650925336,0.2508648381517173,0.4959920005883999,-0.4881381344819765,0.3110635262941886,0.7658487410798095,0.7084739740628886,0.3464755077658303,0.6926751592356688,0.2310143388210302,0.4304573237895965,0.6810784464161604,0.6411411411411412,0.6531204644412192,0.6965944272445821,0.6147540983606558,0.3110147124807403,-0.4304573237895965,0.305081158876419,0.3050381243228912,0.4349174499511719,-0.4349174499511719,1.190602421760559,1.190558910369873,29
5,0.7546366885664834,0.7444236526946107,0.361178671655753,0.6157894736842106,0.2555261416280608,1.0287021839690065,-1.0007844408003692,0.3126411514546343,0.7623816001130985,0.7884171255995737,0.3832211289487311,0.589171974522293,0.283960092095165,0.6674602031707764,0.669660345341144,0.6291291291291291,0.6593103448275862,0.739938080495356,0.5945273631840796,0.3125410730105539,-0.6674602031707764,0.304564505815506,0.3044977486133575,0.9484090805053712,-0.9484090805053712,1.0759772062301636,1.0758823156356812,30
6,0.7461048292610923,0.7400168413173652,0.3526012907434589,0.6032847006298334,0.2490947396141944,1.051776969361448,-1.019315002943406,0.3151691722120353,0.7654739752686406,0.7798898561023272,0.3776996484178804,0.5987261146496815,0.2758620689655172,0.7554558515548706,0.6792822392114741,0.6486486486486487,0.6637931034482759,0.7151702786377709,0.6193029490616622,0.3150672407117412,-0.7554558515548706,0.3043915331363678,0.304315984249115,1.1298867464065552,-1.1298867464065552,1.074154019355774,1.0740410089492798,31
5,0.7526195833328626,0.7188622754491018,0.3513233452787012,0.6485215589383917,0.2409178386380459,0.7036555526499263,-0.689251616470025,0.3133059460424378,0.7612725862470817,0.7605258482856635,0.3671361502347418,0.6226114649681529,0.2603195739014647,0.4642847776412964,0.6331224219010912,0.6111111111111112,0.5366726296958855,0.4643962848297213,0.635593220338983,0.3132370208807908,-0.4642847776412964,0.310093492269516,0.3100470602512359,0.7204514145851135,-0.7204514145851135,1.1106833219528198,1.1106113195419312,32
5,0.7463878765546906,0.741626122754491,0.355316913738765,0.6068096643010924,0.2512048590479963,1.3400679637572008,-1.297948276766849,0.316255469307928,0.7520462468015952,0.6963936756084562,0.3363106796116505,0.6894904458598726,0.2223934257832563,0.7852118015289307,0.6604265766456958,0.6231231231231231,0.6071987480438186,0.6006191950464397,0.6139240506329114,0.3161256744802514,-0.7852118015289307,0.3083263635635376,0.308247834444046,1.100897192955017,-1.100897192955017,1.0552008152008057,1.0550907850265503,33
4,0.7485676057068245,0.7194142964071857,0.3506485070263949,0.6455393446543889,0.2406956004756242,0.7418752567496842,-0.720813486841089,0.3154162408349042,0.7504177508447355,0.7154023805294013,0.3412828947368421,0.660828025477707,0.2300443458980044,0.5570523738861084,0.6505609762702074,0.6321321321321322,0.5694200351493849,0.5015479876160991,0.6585365853658537,0.3153441594862206,-0.5570523738861084,0.3062453866004944,0.3061896860599518,0.7176324129104614,-0.7176324129104614,1.259679913520813,1.2596081495285034,34
6,0.7554232690442597,0.7416916167664671,0.3614285053430171,0.6231456372627213,0.2545282772999739,0.5613707166588949,-0.5509574132221389,0.3105375984828629,0.7652494978711264,0.7528868360277137,0.3691609977324263,0.6480891719745223,0.2580849714648066,0.3319784700870514,0.6605348906479885,0.6366366366366366,0.573943661971831,0.5046439628482973,0.6653061224489796,0.3104825027415404,-0.3319784700870514,0.3064740002155304,0.3064408004283905,0.4784397184848785,-0.4784397184848785,1.1715059280395508,1.171458125114441,35
6,0.7609508876057851,0.7226047904191617,0.3580182755186003,0.6591452718864614,0.2457491082045184,0.5222458004237649,-0.5047884050444393,0.3098703233781689,0.7688855540993712,0.706342156688577,0.3448275862068966,0.6926751592356688,0.229551451187335,0.439454436302185,0.6915217214705431,0.6606606606606606,0.6089965397923875,0.544891640866873,0.6901960784313725,0.3098198445376641,-0.439454436302185,0.3117825388908386,0.3117385804653168,0.3413025140762329,-0.3413025140762329,1.4706201553344729,1.4705860614776611,36
6,0.7570860877546857,0.7257391467065868,0.3554891053406916,0.6444515306122449,0.2454382609223669,0.9835626437278564,-0.9565245111277716,0.3125589056286269,0.7603215025784651,0.6738319417303251,0.3357452966714906,0.7388535031847133,0.2172284644194756,0.6688913106918335,0.6818727490996399,0.6351351351351351,0.6493506493506493,0.6965944272445821,0.6081081081081081,0.3124632531775142,-0.6688913106918335,0.3092836439609527,0.3092167675495147,0.915653109550476,-0.915653109550476,0.9594276547431946,0.9593361020088196,37
4,0.741850954199054,0.7275074850299401,0.3483980669411133,0.6208931419457735,0.2421321059833312,0.847176377216499,-0.8040319887608914,0.3179855363990018,0.7464134561622706,0.6859122401847575,0.3313161875945537,0.697452229299363,0.2172619047619047,0.4924197196960449,0.5985160981685907,0.5840840840840841,0.5834586466165415,0.6006191950464397,0.5672514619883041,0.3179051332001259,-0.4924197196960449,0.3058124780654907,0.3057632446289062,0.8166556358337402,-0.8166556358337402,1.24175226688385,1.2416706085205078,38
6,0.755517195471779,0.7160834580838323,0.3507563276920772,0.6536161390638705,0.2396923796713258,0.7399798952176899,-0.7243582331212962,0.3122704420439497,0.7609933427327273,0.745425475217623,0.3559550561797752,0.6305732484076433,0.2479649342517219,0.5688810348510742,0.6525828376463367,0.6291291291291291,0.5277246653919694,0.4272445820433436,0.69,0.3121980062206377,-0.5688810348510742,0.3049793243408203,0.3049224317073822,0.7672757506370544,-0.7672757506370544,1.3325941562652588,1.332517385482788,39
5,0.7501636921192265,0.7401197604790419,0.356351670760532,0.6132067948002233,0.2511513963743263,0.8392857605825641,-0.8040159541410868,0.3143022981410969,0.7588380413089357,0.7758038728015634,0.3696303696303696,0.589171974522293,0.2692867540029112,0.575629472732544,0.6803563530675428,0.6501501501501501,0.6485671191553544,0.6656346749226006,0.6323529411764706,0.3142218965456829,-0.575629472732544,0.305315762758255,0.3052582144737243,0.8750253319740295,-0.8750253319740295,1.0391805171966553,1.039093017578125,40
6,0.7542351697948765,0.7128181137724551,0.3498962172237048,0.6586396619089386,0.2382257087647449,0.7779092345409051,-0.7604035680606114,0.3129352825308988,0.7640930412643586,0.688577011902647,0.3392385978137957,0.7165605095541401,0.2222222222222222,0.4569002389907837,0.6723230645641716,0.6336336336336337,0.6,0.56656346749226,0.6376306620209059,0.3128592421740933,-0.4569002389907837,0.3022880554199219,0.3022423684597015,0.6934741139411926,-0.6934741139411926,1.114376187324524,1.1143068075180054,41
6,0.7598263111473124,0.7319517215568863,0.3613259914840493,0.6460459183673469,0.2507968928914059,0.3860364574693634,-0.3672019170692001,0.311539757697882,0.7644358071060947,0.6470065731035708,0.3271249576701659,0.7691082802547771,0.2077419354838709,0.387399286031723,0.6600474776376716,0.6246246246246246,0.6518105849582173,0.7244582043343654,0.5924050632911393,0.3115030375061751,-0.387399286031723,0.3064928650856018,0.3064541220664978,0.3900170028209686,-0.3900170028209686,1.128111481666565,1.1280725002288818,42
8,0.7785167933129754,0.7123502994011977,0.3649770727475523,0.7043769433149965,0.2462992389395333,0.8575325006496407,-0.8244010421018043,0.3016870026103037,0.7850582749692099,0.7345887368982057,0.3722689075630251,0.7054140127388535,0.2528538812785388,0.8012878894805908,0.73457653738187,0.6786786786786787,0.6815476190476191,0.7089783281733746,0.6561604584527221,0.3016045625060933,-0.8012878894805908,0.2887236177921295,0.288643479347229,0.835526168346405,-0.835526168346405,1.1245036125183103,1.1244200468063354,43
6,0.753269859536192,0.7341598053892215,0.3573609571845385,0.6299840510366826,0.2494237994506362,0.938752290231739,-0.9174954956609332,0.3129356346801369,0.7636504546224512,0.7180671522472908,0.3514507560277891,0.6847133757961783,0.2363936228697086,0.6158344745635986,0.6936789753495383,0.6576576576576577,0.6225165562913907,0.5820433436532507,0.6690391459074733,0.3128438851305708,-0.6158344745635986,0.3009467124938965,0.3008851408958435,0.8360971212387085,-0.8360971212387085,1.1250232458114624,1.1249396800994873,44
7,0.7663992122849173,0.7251684131736527,0.360433722348023,0.6599425928878967,0.2479182891032169,0.5534377353633949,-0.5425018583469003,0.3081758924408587,0.7684428082536358,0.7985432581275538,0.3922829581993569,0.5828025477707006,0.2956381260096931,0.2678642272949219,0.6991037016310283,0.6696696696696697,0.65625,0.6501547987616099,0.6624605678233438,0.308121642255024,-0.2678642272949219,0.3006254732608795,0.300598680973053,0.5400528311729431,-0.5400528311729431,1.2008271217346191,1.2007731199264526,45
7,0.7748980450897061,0.7190306886227545,0.3650625845737483,0.6884919052556026,0.248381620968438,0.7856913282842694,-0.7511861328414814,0.303656368555423,0.778632171654841,0.7170012435601351,0.3553217320922703,0.6990445859872612,0.2381985892566467,0.6898974180221558,0.7247470416738124,0.6786786786786787,0.6456953642384106,0.6037151702786377,0.693950177935943,0.3035812499421389,-0.6898974180221558,0.297313928604126,0.2972449362277984,0.8289435505867004,-0.8289435505867004,1.1059188842773438,1.105836033821106,46
5,0.7556931771326515,0.735815868263473,0.3583893837484093,0.6290181064050411,0.2505798989545931,0.8274060422075009,-0.8084165862320872,0.3110759550047491,0.7692014144941711,0.7239296500266477,0.3546511627906977,0.6799363057324841,0.2398876404494382,0.6466033458709717,0.6833891451317369,0.6411411411411412,0.669432918395574,0.7492260061919505,0.605,0.3109951133461259,-0.6466033458709717,0.2959291636943817,0.2958644926548004,0.9290938377380372,-0.9290938377380372,1.1837722063064575,1.1836793422698977,47
7,0.7693099471689588,0.7404940119760479,0.3715217982416388,0.6536958775217288,0.2595042891962901,0.8314984225941275,-0.7998189621833627,0.3050661536212453,0.7753129310443643,0.6979925386391899,0.3501529051987767,0.7292993630573248,0.2303822937625754,0.7665393948554993,0.7241242361606297,0.6606606606606606,0.6686217008797655,0.7058823529411765,0.6350974930362117,0.3049861717250272,-0.7665393948554993,0.2942570745944977,0.2941804230213165,0.9309990406036376,-0.9309990406036376,1.155584454536438,1.1554913520812988,48
7,0.7711575988014664,0.719685628742515,0.3603484350313847,0.6728591931111465,0.2460636808957312,1.1738822847783208,-1.1288704368168725,0.3035988516079451,0.7872263126992436,0.7127376088115118,0.3590963139120095,0.7213375796178344,0.2390501319261213,1.1175730228424072,0.7285831625883437,0.6831831831831832,0.7129251700680274,0.8111455108359134,0.6359223300970874,0.3034859645642633,-1.1175730228424072,0.2910906672477722,0.2909789085388183,1.2075833082199097,-1.2075833082199097,1.299952745437622,1.2998319864273071,49
8,0.7707771583755574,0.7164015718562874,0.3597304661920956,0.6789729686627861,0.244683908045977,0.4008145788472569,-0.3858885718944543,0.3067432698732364,0.7726136301402139,0.7539527447148694,0.3724512913457181,0.6544585987261147,0.2602913236225459,0.386148452758789,0.682414319111103,0.6336336336336337,0.6453488372093024,0.6873065015479877,0.6082191780821918,0.3067046810160468,-0.386148452758789,0.3061281442642212,0.3060895204544067,0.4410233199596405,-0.4410233199596405,1.2393985986709597,1.2393544912338257,50
6,0.7497918597937716,0.740185254491018,0.3586687914270537,0.619267884201292,0.2524382314694408,1.122476461404812,-1.089285953719905,0.3144624895321395,0.7589026780631136,0.7248179072659442,0.3499790180444818,0.6640127388535032,0.2376068376068376,0.741895318031311,0.6633510547075974,0.6381381381381381,0.6320610687022901,0.6408668730650154,0.6234939759036144,0.3143535609367675,-0.741895318031311,0.3051399886608124,0.3050658106803894,1.0895514488220217,-1.0895514488220217,1.0202360153198242,1.0201270580291748,51
6,0.7531213820845117,0.7571388473053893,0.365152738034094,0.5953900143563566,0.2633249850082895,1.3775488947679897,-1.3301885064312085,0.3126256331890643,0.7623344757800032,0.7432936578433115,0.357492218763895,0.6401273885350318,0.2479950647748303,0.7138209342956543,0.6982552419464026,0.6531531531531531,0.6637554585152838,0.7058823529411765,0.6263736263736264,0.3124926143384209,-0.7138209342956543,0.3006028831005096,0.3005315065383911,1.1061668395996094,-1.1061668395996094,1.0535838603973389,1.0534732341766355,52
10,0.7858957765295586,0.7441803892215569,0.3816545298294811,0.6726185731367078,0.2664098759195529,1.2233099746846867,-1.1701401467808703,0.2974670513661321,0.79347856543341,0.7384970687511103,0.3767993226079593,0.7085987261146497,0.2566320645905421,1.1752231121063232,0.7243137856646418,0.6666666666666666,0.7008086253369272,0.804953560371517,0.6205250596658711,0.2973500373514539,-1.1752231121063232,0.2852027118206024,0.2850852012634277,1.1940760612487793,-1.1940760612487793,1.2237588167190552,1.2236393690109253,53
7,0.7810185629116548,0.743993263473054,0.3784753770670543,0.6643010924168726,0.264619000730553,1.0901329197569525,-1.0346211579790014,0.3008217597792962,0.7862035873080162,0.7207319239651803,0.3640776699029126,0.7165605095541401,0.2440347071583514,0.7788705229759216,0.7144662376228688,0.6756756756756757,0.7008310249307479,0.7832817337461301,0.6340852130325815,0.3007182976634982,-0.7788705229759216,0.2933006882667541,0.2932228147983551,0.9069374799728394,-0.9069374799728394,1.130411982536316,1.1303212642669678,54
